student_id,cgpa,backlog_history,family_income_lpa,at_risk_flag,backlogs,failed_subjects,enrollment_date
S100510,6.8,0,1.0,0,0,0,2022-05-13
S100511,6.29,0,6.7,1,0,2,11/08/2022
S100512,6.6,2,1.0,1,0,0,2022-02-18
S100513,5.61,0,10.0,1,0,0,2023-05-13
S100514,9.67,0,11.6,0,1,1,11-11-2022
S100515,8.99,1,2.8,0,1,0,2021-11-28
S100516,5.01,2,1.0,0,0,0,2023/03/04 10:22:09
S100517,3.5,0,10.3,1,0,0,29/11/2022
S100518,5.86,0,1.0,0,4,0,12/06/2022
S100519,5.79,0,3.7,0,0,1,04/04/2023
S100520,5.38,0,1.0,1,0,1,2023-02-17
S100521,6.29,2,4.9,1,0,0,2021-09-21
S100522,7.78,2,1.0,1,0,1,05-26-2023
S100523,7.82,0,1.3,1,0,0,31/08/2022
S100524,7.81,1,1.0,1,0,0,03-06-2022
S100525,7.82,0,8.1,0,0,1,09-11-2021
S100526,7.36,0,6.9,0,1,0,2023/01/29 15:17:37
S100527,7.49,0,1.4,0,0,0,25/09/2021
S100528,7.08,0,,0,0,1,2021-07-19
S100529,5.73,1,1.3,1,1,0,2022-04-19
S100530,3.93,1,6.7,0,2,1,27/08/2021
S100531,6.23,1,9.7,1,0,1,2022-05-24
S100532,7.32,0,3.2,1,0,0,2021-08-20
S100533,7.63,0,1.0,1,0,0,2022-04-03
S100534,7.45,0,10.3,1,2,0,08-30-2022
S100535,6.64,1,1.4,1,0,0,09-14-2022
S100536,8.39,1,3.1,1,1,0,11/05/2023
S100537,7.32,1,6.6,0,1,0,2023-04-01
S100538,5.15,1,5.7,1,1,0,26/01/2022
S100539,7.16,1,2.4,0,1,0,20/07/2021
S100540,6.78,0,5.3,1,0,0,2021-12-01
S100541,4.37,1,1.0,1,0,0,2022-06-09
S100542,6.34,2,1.0,1,0,0,2022-07-02
S100543,5.45,0,12.2,1,0,0,2022-06-27
S100544,8.01,0,2.4,1,2,0,18/06/2022
S100545,5.33,0,4.7,0,0,0,2022-04-20
S100546,5.37,1,3.2,1,0,0,2021/11/19 16:50:26
S100547,4.2,0,,0,0,1,2023-04-10
S100548,6.56,0,3.8,1,1,1,2022-01-23
S100549,8.69,1,1.0,1,2,0,2021-09-10
S100550,6.39,0,5.9,1,1,1,2023-03-10
S100551,6.74,0,1.0,0,1,1,2022-11-04
S100552,6.52,0,1.2,0,0,0,2021-12-08
S100553,5.69,2,4.3,1,0,1,2023-08-08
S100554,7.83,0,13.7,0,2,1,2022-06-13
S100555,7.38,0,1.0,1,1,0,17/08/2023
S100556,5.43,1,14.1,0,1,0,2023-06-17
S100557,8.64,0,1.0,0,1,0,2023-08-01
S100558,6.59,0,12.3,0,1,1,06/07/2022
S100559,6.76,1,7.2,1,1,0,2022-08-24
S100560,7.99,1,1.7,1,0,0,10/01/2022
S100561,7.06,0,1.8,1,0,0,09-21-2021
S100562,5.37,0,1.0,1,0,0,2022-12-08
S100563,9.06,1,5.9,1,1,0,09-22-2022
S100564,4.49,0,11.6,0,1,0,13/01/2023
S100565,7.08,0,8.9,0,1,0,06-11-2023
S100566,6.25,0,11.5,1,0,1,13/03/2022
S100567,5.26,1,4.1,0,0,0,2021-12-17
S100568,7.72,1,6.8,1,0,0,06-14-2023
S100569,6.2,2,4.5,1,0,0,2023-01-17
S100570,6.87,1,4.2,0,0,1,2023-06-24
S100571,8.48,1,4.1,0,1,0,2023-02-03
S100572,4.72,0,8.4,1,1,1,2022-06-05
S100573,6.77,0,2.7,1,0,0,2023-06-13
S100574,6.71,0,12.1,0,2,0,30/01/2023
S100575,5.44,0,11.0,1,0,0,07-16-2022
S100576,5.98,1,3.3,1,0,0,2022-02-09
S100577,6.45,1,11.3,1,2,0,2023/05/27 10:06:29
S100578,4.35,1,1.4,1,1,0,04-28-2023
S100579,6.77,1,17.9,1,0,0,2021-10-28
S100580,8.41,0,5.6,1,1,0,2022-01-26
S100581,6.44,1,1.0,1,2,0,17/11/2022
S100582,7.83,2,7.6,1,1,0,18/02/2023
S100583,8.89,3,2.4,1,0,1,27/07/2023
S100584,6.77,1,3.4,0,0,0,14/08/2022
S100585,5.57,0,1.2,0,0,0,2022-01-02
S100586,7.61,1,11.4,0,0,0,2023-06-27
S100587,9.19,1,4.3,1,1,0,2023-01-12
S100588,5.21,2,1.0,0,1,0,2021-12-30
S100589,6.99,0,1.4,1,1,0,22/08/2022
S100590,5.92,2,14.1,0,0,0,26/04/2023
S100591,5.6,2,1.0,0,1,1,2022-04-25
S100592,7.21,0,3.9,1,0,0,2022/01/09 20:41:28
S100593,5.58,0,2.2,0,0,0,2021-11-29
S100594,5.03,1,5.2,1,0,1,19/05/2023
S100595,4.48,1,2.3,1,1,0,18/11/2022
S100596,7.78,1,4.4,0,0,0,2023/08/29 03:18:31
S100597,7.72,1,2.6,0,2,2,21/09/2022
S100598,7.9,2,1.1,1,0,1,2021-10-04
S100599,8.35,2,1.0,1,2,0,2022/03/26 23:49:44
S100600,7.25,2,4.2,1,4,0,17/03/2022
S100601,9.46,0,14.6,0,1,0,2023-07-28
S100602,6.51,0,1.0,1,0,0,14/01/2023
S100603,7.01,2,5.7,1,0,0,02-02-2022
S100604,8.39,1,4.2,0,0,0,2022-08-11
S100605,7.0,1,1.0,0,1,0,2022-02-24
S100606,8.55,0,7.1,0,0,0,11/03/2022
S100607,5.1,0,1.2,1,0,0,22/10/2022
S100608,5.12,0,,1,0,0,2022-10-05
S100609,5.95,1,3.8,0,0,0,2023-03-23
S100610,6.66,1,2.8,0,1,0,2021-09-05
S100611,6.24,4,4.4,1,0,1,09/01/2022
S100612,7.32,0,1.0,0,0,0,28/07/2021
S100613,5.3,0,2.8,0,0,0,2021-12-05
S100614,9.19,2,1.8,1,0,0,2023-03-01
S100615,8.68,0,18.8,0,0,0,2022-01-03
S100616,6.09,0,2.7,0,0,0,17/12/2021
S100617,6.19,0,5.0,1,0,0,2021-11-21
S100618,8.65,0,6.1,0,0,3,2022-09-25
S100619,7.52,0,1.0,0,1,0,2022-08-05
S100620,6.29,1,4.0,1,2,0,09/03/2023
S100621,5.15,1,3.7,1,0,3,2021-11-22
S100622,5.46,0,1.0,0,0,0,2021-07-15
S100623,6.06,1,16.6,1,0,0,01-31-2023
S100624,5.74,0,16.4,0,0,0,2021-08-06
S100625,8.67,0,19.8,0,0,1,2023-06-27
S100626,5.3,0,3.0,1,0,0,10-22-2021
S100627,7.64,1,14.0,0,1,0,2021-11-06
S100628,7.81,1,3.4,1,1,0,2021-12-23
S100629,7.17,3,1.0,0,0,0,2022-03-23
S100630,6.78,0,1.0,0,2,0,24/08/2023
S100631,5.48,0,1.0,1,0,0,2022-11-07
S100632,6.56,1,2.3,0,1,1,01/07/2021
S100633,8.81,0,2.4,1,0,0,2021-09-26
S100634,7.6,1,2.0,1,0,0,2022-03-28
S100635,10.0,0,5.5,0,1,1,30/10/2021
S100636,6.24,0,4.2,1,1,1,2022/08/08 11:52:18
S100637,5.77,0,9.7,1,2,1,2021-08-04
S100638,5.67,0,1.4,0,1,0,01/02/2023
S100639,8.6,1,4.0,0,0,0,2021-08-12
S100640,4.32,1,12.4,0,1,0,2023-04-29
S100641,5.67,1,5.8,0,0,0,2022-11-05
S100642,8.92,2,5.8,0,0,1,29/11/2022
S100643,8.75,0,18.9,1,3,2,2021-09-06
S100644,8.16,0,6.6,1,1,0,2023-01-04
S100645,6.68,0,11.8,1,1,0,2021-10-22
S100646,5.13,3,8.4,0,1,0,2021-09-11
S100647,7.55,0,9.5,0,1,0,10-20-2022
S100648,6.69,0,9.7,0,0,0,2023/07/16 12:32:25
S100649,10.0,1,5.5,0,0,0,20/01/2022
S100650,6.23,0,14.6,0,1,0,2023-06-20
S100651,6.84,1,10.2,1,2,0,2023-08-11
S100652,8.16,2,1.4,1,1,1,17/03/2022
S100653,6.42,1,1.4,1,1,1,2023/01/16 10:12:25
S100654,4.88,0,1.0,0,0,0,2022-07-29
S100655,5.96,0,1.1,0,0,0,21/12/2022
S100656,6.76,1,23.1,0,0,1,2022/04/18 03:07:26
S100657,6.22,2,12.5,0,3,0,10-06-2021
S100658,8.05,0,1.0,0,0,0,2021-11-06
S100659,4.93,0,6.0,1,0,0,2022-01-04
S100660,7.82,1,11.4,0,1,0,2021-11-03
S100661,7.97,0,1.5,1,0,0,2023-05-18
S100662,8.07,0,1.4,0,1,0,2022-08-16
S100663,6.31,1,3.7,0,1,1,2023-03-06
S100664,7.61,0,4.8,1,0,1,18/02/2023
S100665,7.22,0,4.1,0,0,0,2022-07-10
S100666,8.7,1,13.9,0,0,0,2022-08-04
S100667,5.79,1,15.8,1,1,0,24/05/2022
S100668,6.49,0,11.6,1,1,0,06/02/2022
S100669,7.85,1,2.4,0,0,0,17/06/2022
S100670,9.4,0,7.2,0,0,0,2022-01-08
S100671,6.85,0,6.5,0,0,1,23/01/2022
S100672,8.4,0,4.6,1,1,0,2022-10-14
S100673,9.24,0,6.2,0,1,0,2023-05-09
S100674,8.64,1,3.3,0,1,1,03/05/2023
S100675,7.54,0,23.7,1,0,0,2021-08-05
S100676,7.28,1,6.4,0,0,0,2023-01-06
S100677,5.47,0,9.0,0,0,0,2022-03-21
S100678,8.96,1,4.3,1,1,0,2022-02-13
S100679,3.82,1,1.7,1,0,0,2022-05-11
S100680,5.79,0,10.5,0,0,0,28/07/2022
S100681,7.48,0,6.6,0,0,0,2023-06-28
S100682,6.93,0,7.9,0,0,1,2022/01/23 02:28:53
S100683,7.06,0,11.7,0,1,0,2023-03-09
S100684,6.76,1,20.4,1,0,0,2022-08-20
S100685,9.54,0,10.2,1,1,0,2022-01-05
S100686,4.2,0,4.4,0,1,1,2022-09-26
S100687,7.62,2,2.9,1,0,0,27/07/2022
S100688,5.68,1,1.4,0,0,0,2023-01-07
S100689,8.26,0,1.0,1,0,2,2023-02-17
S100690,8.37,0,3.9,1,0,0,14/07/2022
S100691,5.66,0,1.8,1,1,1,2022-07-02
S100692,6.7,0,5.8,0,1,0,04-30-2022
S100693,6.22,0,1.6,1,2,1,08/03/2023
S100694,6.26,2,22.8,0,0,0,2022-08-09
S100695,7.41,0,2.7,0,3,0,2021-09-05
S100696,7.91,1,15.4,1,1,0,2021-07-07
S100697,7.5,0,1.0,0,1,0,12/10/2022
S100698,6.29,1,15.0,1,0,0,2021-08-13
S100699,6.78,0,6.0,1,1,0,2023-06-08
S100700,8.32,0,6.2,0,0,0,2022-11-02
S100701,8.83,1,7.8,0,1,0,2022-02-16
S100702,7.69,2,2.0,1,0,2,2023-05-19
S100703,7.08,0,5.2,0,1,0,12/11/2021
S100704,6.29,0,11.0,1,1,2,2022-11-21
S100705,6.71,1,4.7,1,1,0,10-02-2021
S100706,6.34,0,4.7,1,0,1,05/02/2022
S100707,8.52,0,3.8,0,0,0,2021-11-18
S100708,8.52,1,3.8,0,0,0,2023-03-07
S100709,8.4,3,2.9,1,0,0,2022-04-04
S100710,4.76,0,9.9,0,1,0,10/04/2023
S100711,7.81,1,1.3,0,0,1,2022-03-12
S100712,5.83,2,6.7,1,0,0,2023/04/05 17:03:26
S100713,8.5,1,16.9,1,0,0,12/06/2022
S100714,6.14,1,1.9,1,1,0,2021-10-21
S100715,8.65,0,2.5,1,1,0,23/02/2023
S100716,7.25,0,21.8,0,1,1,2021-08-11
S100717,7.33,0,4.1,0,0,0,27/01/2022
S100718,9.66,1,1.6,0,0,0,2022-01-15
S100719,5.56,1,2.6,1,0,0,2021-11-19
S100720,6.02,1,2.3,1,0,0,2023-02-16
S100721,6.36,0,10.5,0,1,1,07-14-2021
S100722,6.16,0,3.2,0,0,0,2023-07-05
S100723,5.8,3,5.5,0,0,0,2023/08/07 13:41:30
S100724,6.45,0,5.0,0,1,0,2023-05-28
S100725,7.5,1,21.7,1,0,0,2021-07-25
S100726,7.08,1,1.3,1,2,0,2023-06-03
S100727,10.0,1,1.0,0,0,0,2022-07-04
S100728,5.86,0,10.5,0,0,0,2023-03-20
S100729,8.3,1,3.7,1,1,1,2022-08-03
S100730,5.06,2,4.2,1,0,1,12/10/2021
S100731,7.95,0,6.7,1,2,0,2022-09-18
S100732,7.71,0,1.0,0,1,0,2022-09-09
S100733,7.57,1,37.3,0,0,1,2021-09-19
S100734,5.26,0,1.0,0,0,0,20/07/2023
S100735,7.37,2,5.3,1,0,0,2021-12-31
S100736,6.8,0,21.3,0,0,0,2021-10-18
S100737,8.66,1,7.3,1,0,0,2022-01-20
S100738,8.05,1,18.3,0,1,1,19/06/2023
S100739,5.92,0,3.7,0,0,0,20/09/2021
S100740,7.4,0,1.0,0,0,0,2021-10-05
S100741,5.68,2,10.2,1,0,1,2022-08-29
S100742,5.89,0,4.6,0,0,1,08-31-2021
S100743,6.29,1,15.2,0,0,0,2021/11/13 05:33:02
S100744,9.15,0,10.8,1,1,0,15/07/2023
S100745,8.35,1,1.8,1,0,0,2023/05/01 05:37:28
S100746,4.79,0,7.1,0,2,0,29/01/2023
S100747,6.08,1,3.2,1,0,1,15/09/2022
S100748,7.09,1,5.9,1,0,0,2021-07-31
S100749,5.52,1,16.0,0,0,0,2023-03-04
S100750,7.93,1,20.8,1,0,0,2022-01-21
S100751,4.35,1,12.2,1,2,1,12/07/2021
S100752,8.05,0,18.4,0,0,0,11-23-2022
S100753,5.31,1,6.1,0,0,0,28/01/2023
S100754,6.63,0,1.6,0,0,1,2021-10-24
S100755,6.0,1,21.0,0,0,0,2021-11-12
S100756,5.94,1,3.1,0,0,0,2023-02-07
S100757,6.92,0,1.0,1,2,0,2022-05-06
S100758,7.27,0,1.0,1,2,0,10/06/2023
S100759,8.17,0,23.0,1,0,0,12-04-2022
S100760,9.67,0,2.0,1,0,0,2023-03-28
S100761,9.36,1,10.1,1,2,0,2021-12-28
S100762,6.17,2,16.2,1,1,0,18/10/2021
S100763,6.7,1,5.4,1,0,0,2022-12-12
S100764,4.68,0,1.5,1,0,0,07-01-2022
S100765,7.53,0,1.0,0,0,0,2021-10-28
S100766,8.66,0,1.7,0,0,0,2021-10-22
S100767,5.46,0,1.1,1,0,0,2022-07-03
S100768,5.92,3,3.4,1,1,2,2023-03-12
S100769,5.36,1,1.4,1,0,0,2021-09-26
S100770,6.38,0,4.0,0,0,0,2022-02-16
S100771,9.29,0,1.4,0,0,0,2022-09-29
S100772,6.69,0,8.3,0,0,0,2022-09-09
S100773,6.97,0,11.0,1,0,0,2022-03-18
S100774,7.84,1,2.1,0,0,0,2022-01-06
S100775,7.86,1,3.6,0,0,0,2021-11-12
S100776,6.38,1,10.4,1,0,1,01/11/2021
S100777,6.7,0,2.2,0,1,0,11-20-2022
S100778,7.19,0,12.7,1,0,2,2021-10-22
S100779,7.47,0,10.6,0,1,0,2022-09-02
S100780,8.3,1,1.0,0,0,0,2022-12-05
S100781,6.52,0,15.1,0,3,0,2021-11-12
S100782,5.75,0,3.0,0,1,0,22/12/2021
S100783,5.32,0,9.5,0,0,0,02/09/2021
S100784,10.0,0,1.0,1,0,1,27/02/2023
S100785,5.77,0,1.5,0,0,0,2022-02-19
S100786,8.95,1,5.4,0,0,0,2022-05-17
S100787,5.54,2,1.0,0,0,0,11-27-2021
S100788,8.0,1,3.4,0,1,0,2023-01-22
S100789,6.34,0,12.3,0,1,1,2021-09-28
S100790,8.95,0,5.7,0,0,0,2022/03/20 10:31:54
S100791,4.59,0,3.4,1,0,1,05/10/2021
S100792,7.35,1,7.3,1,0,0,11/06/2023
S100793,8.04,0,1.1,0,0,0,2021-10-18
S100794,5.71,2,5.7,0,1,0,2022-09-01
S100795,4.79,1,2.0,1,0,0,2022-05-29
S100796,8.4,2,8.0,0,1,1,30/10/2022
S100797,5.9,2,1.7,1,1,0,2022-04-05
S100798,6.98,0,13.1,0,0,1,02/06/2023
S100799,7.88,2,2.9,1,0,0,19/04/2022
S100800,6.81,0,,0,3,1,2022-06-16
S100801,6.36,2,6.3,1,1,0,2022-04-26
S100802,5.88,1,8.3,0,0,0,2022-07-01
S100803,8.91,2,12.8,0,3,0,25/08/2022
S100804,5.96,0,3.6,1,0,0,08/11/2021
S100805,9.17,2,8.8,1,0,0,14/03/2023
S100806,8.33,0,8.1,0,0,1,2022-09-28
S100807,8.44,1,6.8,0,2,0,2022-09-13
S100808,8.63,0,3.2,0,1,0,17/05/2023
S100809,5.9,0,1.8,1,0,0,2023-04-06
S100810,6.68,0,20.3,1,0,2,16/05/2022
S100811,7.69,0,5.9,0,0,0,07/07/2023
S100812,8.72,0,3.4,0,0,0,2022-12-04
S100813,5.33,0,6.7,0,1,0,2022-02-06
S100814,5.71,0,19.4,0,0,1,2023-04-25
S100815,6.42,0,1.0,0,0,0,2022-10-04
S100816,6.87,0,7.5,1,0,0,26/06/2023
S100817,6.27,0,12.3,0,0,1,03/09/2022
S100818,6.85,0,11.2,1,0,0,06-04-2023
S100819,6.7,1,3.0,0,1,0,31/01/2022
S100820,7.05,0,2.6,0,0,0,2022-05-22
S100821,5.85,0,2.3,1,0,0,2022-02-16
S100822,6.16,4,1.0,0,1,0,08/11/2022
S100823,5.7,1,5.0,0,1,1,2022-08-15
S100824,8.53,0,1.6,0,0,0,02/05/2022
S100825,7.04,1,1.0,0,0,0,08/05/2023
S100826,6.93,2,4.4,1,1,0,2021-11-07
S100827,8.09,0,5.7,1,1,0,2021-12-07
S100828,5.61,1,2.8,0,0,0,2023-02-21
S100829,8.55,0,2.4,0,1,0,02-27-2023
S100830,6.77,0,1.0,0,0,1,2023-07-02
S100831,7.61,0,2.2,1,0,0,04-18-2022
S100832,9.53,1,7.7,0,1,0,2021-09-18
S100833,8.71,0,6.3,1,0,0,2023/07/13 15:31:55
S100834,4.8,0,1.5,1,2,0,2022-05-20
S100835,7.77,1,1.0,0,1,0,2023-08-28
S100836,7.99,0,3.3,0,0,0,23/07/2023
S100837,6.21,0,8.7,1,2,0,10-04-2022
S100838,7.39,2,5.3,1,0,0,2023-03-23
S100839,5.75,1,10.5,0,2,0,08/11/2021
S100840,6.86,0,1.6,1,0,1,09-01-2022
S100841,7.4,1,2.6,1,0,0,2022-06-27
S100842,6.15,0,1.4,0,0,0,2021-09-05
S100843,4.17,0,17.9,0,1,0,04-12-2023
S100844,7.19,2,2.8,1,0,0,2022-06-28
S100845,7.45,0,5.2,1,1,0,2023-07-25
S100846,7.39,0,1.0,1,1,0,03/06/2022
S100847,6.44,1,4.1,1,4,1,2022-08-21
S100848,6.25,1,1.4,1,0,0,2022-01-06
S100849,8.3,2,4.6,1,1,2,2021/10/18 02:45:04
S100850,5.86,1,7.5,1,1,1,2021-09-20
S100851,7.64,1,1.0,0,2,0,13/02/2022
S100852,7.01,1,1.0,1,0,0,07/04/2022
S100853,7.87,1,4.2,0,3,1,2021-12-06
S100854,6.48,1,3.7,1,0,0,2022-03-21
S100855,7.75,0,5.2,0,0,0,2021-11-13
S100856,6.58,0,1.0,0,0,0,2021-12-12
S100857,8.87,0,10.4,0,2,2,25/10/2021
S100858,6.06,0,2.3,0,0,0,07/12/2021
S100859,8.08,2,1.4,1,0,1,2023-03-29
S100860,10.0,0,4.9,0,0,0,2023-08-24
S100861,7.72,2,6.0,1,1,0,2021-12-07
S100862,3.88,1,4.4,0,1,0,2021-12-10
S100863,8.84,4,12.1,1,0,1,2023-03-06
S100864,5.41,0,9.1,1,0,0,2023-08-03
S100865,7.28,1,9.8,0,0,0,02/10/2022
S100866,8.67,0,11.1,0,0,0,2023-04-08
S100867,5.29,0,23.4,0,2,0,2022-09-02
S100868,6.67,1,2.4,0,0,1,09/12/2021
S100869,7.08,1,,1,2,0,2021-11-01
S100870,9.26,1,8.8,0,0,0,2022-11-19
S100871,4.78,0,5.3,1,0,0,2021-11-10
S100872,7.15,1,2.3,1,0,0,2021-09-25
S100873,5.84,0,1.0,0,2,1,2021-12-08
S100874,6.11,0,1.0,1,0,1,01-10-2022
S100875,8.65,1,1.6,0,1,0,2023-03-05
S100876,8.04,0,2.8,0,0,0,2022/09/02 03:49:42
S100877,9.05,0,7.0,0,0,0,2023-08-17
S100878,7.36,0,13.1,0,1,0,2022-03-31
S100879,5.6,1,11.0,1,2,0,2021-09-03
S100880,6.45,1,1.0,1,0,0,2022-11-27
S100881,10.0,0,1.0,0,1,1,2022-06-11
S100882,9.51,1,1.1,0,0,1,2023-03-12
S100883,6.63,0,1.2,0,4,0,2021-10-11
S100884,7.3,1,,0,0,0,2022-04-09
S100885,4.55,0,4.9,0,1,1,2021-12-22
S100886,6.42,0,3.8,1,0,0,2022-10-13
S100887,5.68,0,5.2,1,1,0,2023-02-14
S100888,6.43,1,22.3,1,1,1,09/06/2022
S100889,8.11,1,1.2,0,0,1,02-09-2023
S100890,5.02,0,2.3,0,1,0,2021-07-08
S100891,4.76,1,6.7,0,0,0,2023-02-12
S100892,8.0,0,1.0,1,0,1,2023-01-23
S100893,6.11,0,1.7,1,0,0,04-08-2023
S100894,8.15,0,1.2,0,2,0,2022-08-14
S100895,6.99,1,1.9,1,2,0,03/02/2022
S100896,6.08,0,1.0,0,1,0,2021-09-10
S100897,7.22,1,1.0,0,0,1,2023-07-25
S100898,8.6,0,8.5,0,1,0,2022-02-03
S100899,6.58,2,4.5,0,2,0,2022-03-03
S100900,7.28,1,4.9,0,1,1,10-12-2022
S100901,7.33,0,9.2,1,0,0,2023-03-19
S100902,6.75,0,7.5,0,1,1,2022-02-19
S100903,8.0,0,12.9,0,0,0,2021-11-26
S100904,6.07,1,38.4,1,0,0,10/09/2021
S100905,7.14,1,12.6,0,0,1,2021-12-05
S100906,6.37,0,14.2,1,0,0,2023-04-18
S100907,9.0,0,1.3,1,1,0,2021-08-07
S100908,6.5,1,17.8,1,1,0,2022-12-27
S100909,8.18,2,9.4,0,1,0,15/04/2022
S100910,6.57,0,1.9,0,0,0,2023-05-08
S100911,8.89,1,1.0,1,1,0,2023-07-22
S100912,5.34,1,9.6,1,0,0,2021-12-10
S100913,3.5,1,32.0,0,1,0,10-24-2021
S100914,7.0,1,4.8,1,2,1,2023-03-12
S100915,8.49,1,2.8,0,0,0,2022-11-29
S100916,4.76,2,11.5,0,1,1,01-16-2023
S100917,8.29,1,1.6,1,0,0,2022-08-26
S100918,8.71,0,15.4,0,1,0,2022/07/28 02:22:30
S100919,7.07,0,2.1,0,1,1,2023-06-14
S100920,5.76,1,1.0,1,0,0,2023-08-08
S100921,6.74,2,4.3,0,0,1,18/08/2023
S100922,6.13,0,6.7,0,1,1,06-27-2022
S100923,7.62,1,18.3,1,1,1,2023-08-06
S100924,5.9,0,3.5,0,0,1,01-02-2022
S100925,5.9,1,1.0,0,0,0,2022-11-14
S100926,6.46,1,1.0,1,0,0,05/08/2022
S100927,7.87,1,15.6,0,0,0,2021-11-04
S100928,8.03,0,11.5,1,0,0,2023-05-28
S100929,7.72,0,8.8,0,0,1,02-18-2022
S100930,4.84,1,4.8,1,0,0,09-11-2021
S100931,7.32,0,5.4,0,1,0,2023-03-30
S100932,6.34,1,2.2,1,0,0,2022-12-29
S100933,6.7,0,1.0,0,1,1,2023-07-17
S100934,5.61,0,8.0,0,0,0,2023-02-11
S100935,5.58,0,12.1,0,0,1,2023-05-12
S100936,6.61,0,4.2,1,0,0,2023-04-29
S100937,8.08,0,6.9,0,1,1,2021-12-30
S100938,6.06,1,17.8,0,0,0,06/08/2021
S100939,6.61,0,1.0,1,1,0,2022-06-02
S100940,8.85,0,13.0,0,0,1,2022-08-07
S100941,4.99,0,6.0,1,0,0,2022-09-10
S100942,9.52,1,4.7,1,0,0,19/12/2022
S100943,9.34,1,12.4,0,0,0,2022-08-10
S100944,8.01,1,6.4,1,1,0,2023-03-15
S100945,7.17,1,2.8,0,3,0,09/08/2022
S100946,7.3,0,9.5,0,1,1,24/08/2023
S100947,3.73,0,7.5,1,2,0,21/08/2023
S100948,7.79,2,3.0,0,0,1,11-16-2022
S100949,5.89,2,11.5,0,0,0,11/11/2022
S100950,7.28,1,1.0,1,0,2,11/10/2022
S100951,7.39,1,6.3,1,0,0,2022-04-12
S100952,8.69,0,9.2,0,0,0,2023-06-11
S100953,7.73,1,9.6,1,2,0,2022-07-06
S100954,4.69,1,1.1,0,1,0,2023-02-13
S100955,5.99,0,1.6,1,0,0,2022-10-04
S100956,7.52,2,1.0,0,2,0,2021-07-15
S100957,8.52,3,3.0,0,0,0,16/11/2021
S100958,5.74,1,2.8,0,0,1,2023-08-28
S100959,6.37,0,6.2,1,0,0,2022-01-11
S100960,6.89,1,10.2,0,0,0,2023/02/07 22:03:33
S100961,7.79,0,4.2,1,1,1,2022-06-28
S100962,5.88,0,9.1,0,3,0,2022-07-04
S100963,5.31,2,7.2,1,0,0,2022-11-10
S100964,8.9,0,6.2,0,2,0,05-19-2023
S100965,6.08,0,2.6,1,0,1,2023-07-16
S100966,4.18,0,2.3,0,0,0,01/09/2022
S100967,6.37,1,1.0,0,0,0,2023-03-02
S100968,6.13,0,4.6,0,1,1,2022-04-13
S100969,5.1,0,1.0,1,0,0,2021-09-05
S100970,7.18,1,17.8,0,1,0,10/11/2021
S100971,8.71,0,1.0,0,1,1,01/12/2021
S100972,5.99,0,1.5,1,0,0,30/03/2022
S100973,6.27,0,1.0,1,0,0,31/03/2023
S100974,7.89,0,12.0,0,0,0,2021-08-01
S100975,8.09,1,1.0,0,0,0,21/03/2023
S100976,8.23,0,1.6,0,1,0,2022-07-23
S100977,6.2,0,2.6,0,1,0,13/10/2022
S100978,7.62,0,11.1,0,2,0,2022-05-22
S100979,7.69,1,7.5,0,0,0,2021-08-14
S100980,7.06,1,2.9,0,1,0,2022-02-11
S100981,8.07,1,1.1,1,0,0,2023-04-29
S100982,7.86,0,4.3,0,0,0,2022-05-25
S100983,6.59,1,16.5,1,0,0,29/07/2023
S100984,7.84,0,2.7,0,2,0,2021-10-25
S100985,5.31,0,8.8,0,0,0,2022-06-23
S100986,6.35,0,3.7,0,2,0,19/03/2022
S100987,7.16,1,13.8,1,1,0,2022-10-08
S100988,9.15,2,3.9,0,0,0,13/10/2021
S100989,8.17,1,8.0,1,0,0,2023-01-01
S100990,8.16,0,5.4,1,0,0,2023/02/08 12:10:36
S100991,6.51,1,26.7,0,2,1,2022-09-09
S100992,10.0,2,2.6,1,1,1,2023-03-26
S100993,4.53,0,5.4,0,0,0,2021-11-30
S100994,3.84,1,1.0,1,2,3,2022-08-27
S100995,8.85,3,23.8,1,1,1,12-12-2022
S100996,6.22,0,9.1,1,1,0,2022-08-22
S100997,4.35,3,7.2,1,0,0,2023-05-01
S100998,5.0,0,27.7,1,1,0,2023-05-25
S100999,6.88,1,9.3,1,0,0,23/09/2022
S101000,8.17,0,15.5,1,0,0,2021-11-03
S101001,8.37,0,1.0,0,0,0,2022/03/24 02:45:56
S101002,6.89,1,9.2,1,1,0,2022-02-23
S101003,8.08,1,10.2,0,0,0,2023-03-01
S101004,5.65,1,,1,0,0,2022-03-28
S101005,5.26,1,1.0,0,0,0,08/02/2023
S101006,4.78,1,1.9,1,1,0,10-31-2021
S101007,4.7,0,13.0,0,1,1,2022-04-09
S101008,9.39,2,7.1,0,1,0,2022-05-23
S101009,8.09,0,1.0,0,1,1,11/05/2023
S101010,5.66,2,21.5,0,1,1,2022-08-11
S101011,8.41,2,8.4,1,1,0,2023-04-04
S101012,6.2,2,13.6,0,0,2,2022-03-28
S101013,3.5,2,19.9,1,0,0,2022-02-07
S101014,6.08,0,6.9,1,0,0,2022-10-03
S101015,5.26,0,5.8,0,0,0,2021-07-18
S101016,7.15,0,1.0,0,2,0,2021-11-12
S101017,5.72,0,1.0,1,0,0,06/11/2022
S101018,7.0,0,1.1,1,0,1,2023-03-03
S101019,3.64,2,2.5,1,0,0,11/03/2022
S101020,4.74,3,1.5,1,0,1,2021-10-23
S101021,8.16,1,3.0,1,0,0,11/08/2023
