student_id,age,gender,major,study_hours_per_day,social_media_hours,part_time_job,attendance_percentage,sleep_hours,extracurricular_participation,previous_gpa,semester,stress_level,screen_time,study_environment,access_to_tutoring,parental_support_level,exam_anxiety_score,learning_style,time_management_score,exam_score,subject_marks_student_id,g1_mat,g2_mat,g3_mat,g1_por,g2_por,g3_por,career_field,career_target,career_gpa,internships,projects,leadership_positions,Previous_GPA_10
STU00110,21,Male,Biology,4.4,1.3,No,87.6,5.9,Yes,4.0,8,1.0,9.9,Cafe,Yes,2,10,Kinesthetic,3.6,100,UCI_0116,18,18,19,18,16,18,Biology,Surgeon,3.756593959671867,0,3,1,10.0
STU00111,17,Other,Arts,5.0,4.6,No,90.6,8.7,Yes,3.75,5,2.3,12.5,Dorm,No,1,10,Kinesthetic,4.4,98,UCI_0116,17,20,18,19,17,17,Arts,Aerospace Engineer,4.3399875162742365,2,0,1,9.38
STU00112,21,Other,Business,3.4,2.8,Yes,87.3,9.1,No,4.0,1,7.5,10.2,Cafe,Yes,9,5,Reading,5.3,96,UCI_0048,18,19,19,18,18,18,Business,Market Research Analyst,3.110637464320054,0,2,1,10.0
STU00113,23,Other,Biology,4.9,3.9,Yes,81.5,7.1,Yes,2.9,1,6.1,9.1,Dorm,Yes,3,10,Visual,1.1,78,UCI_0074,12,12,14,13,13,14,Biology,Graphic Designer,3.1793598459799126,2,4,1,7.25
STU00114,18,Female,Computer Science,0.3375281522011339,1.2,Yes,77.6,6.9,No,3.35,5,5.5,6.9,Library,Yes,3,8,Visual,9.1,81,UCI_0276,15,14,14,16,17,18,Computer Science,Ecologist,4.586660269081461,2,0,1,8.38
STU00115,18,Male,Engineering,3.0,2.5,Yes,83.0,5.3,No,4.0,3,4.4,7.4,Quiet Room,No,3,10,Reading,1.5,99,UCI_0048,20,20,19,17,16,16,Engineering,Acoustics Specialist,2.6468602881011867,1,4,0,10.0
STU00116,18,Male,Biology,0.9,2.8,No,54.6,5.6,No,4.0,6,5.9,6.1,Quiet Room,Yes,10,10,Kinesthetic,1.5,90,UCI_0048,18,20,20,16,17,17,Biology,Acoustics Specialist,4.693269424705855,1,0,0,10.0
STU00117,28,Male,Business,1.7,0.0,No,98.6,9.0,No,4.0,5,1.0,4.7,Cafe,Yes,9,6,Visual,5.6,100,UCI_0048,19,20,20,18,17,16,Business,Investment Banker,4.520968462808569,1,3,1,10.0
STU00118,28,Male,Biology,1.6,3.3,No,86.4,6.8,Yes,3.97,4,5.7,7.0,Library,Yes,10,6,Reading,5.5,100,UCI_0291,17,18,20,18,17,18,Biology,Paralegal,3.545072598316282,2,3,0,9.93
STU00119,26,Male,Arts,4.9,1.7,No,67.2,5.2,No,3.55,8,4.7,11.3,Co-Learning Group,Yes,5,9,Auditory,2.5,95,UCI_0048,20,18,20,17,16,16,Arts,Construction Manager,3.390186849297403,1,3,1,8.88
STU00120,18,Male,Arts,5.1,4.8,Yes,80.6,6.8,Yes,2.58,5,5.0,14.4,Library,No,9,10,Kinesthetic,6.5,67,UCI_0271,10,9,10,10,12,14,Arts,Teacher,4.784648778862684,0,1,1,6.45
STU00121,26,Male,Arts,4.0,3.5,No,57.4,8.5,No,3.42,4,4.9,9.3,Cafe,Yes,5,10,Reading,6.0,84,UCI_0048,20,20,20,18,16,18,Arts,Surgeon,3.3827884607252834,0,0,0,8.55
STU00122,23,Female,Engineering,5.4,3.7,No,63.3,5.7,No,3.73,7,3.3,14.4,Dorm,No,3,7,Reading,9.8,92,UCI_0307,17,17,18,17,17,19,Engineering,Biologist,2.699109059789775,1,1,0,9.32
STU00123,16,Other,Psychology,1.5,2.5,Yes,54.7,8.3,No,2.62,2,6.5,7.1,Cafe,No,10,10,Reading,9.9,69,UCI_0040,14,13,13,14,13,12,Psychology,Biomedical Engineer,3.794257674647647,0,2,1,6.55
STU00124,17,Male,Psychology,4.3,3.0,Yes,74.9,7.6,Yes,4.0,1,8.4,12.6,Co-Learning Group,No,1,9,Visual,1.5,97,UCI_0291,19,17,20,19,18,17,Psychology,Advertising Manager,2.8323744566337936,1,3,1,10.0
STU00125,27,Male,Arts,6.5,2.0,Yes,48.2,10.0,No,4.0,6,3.8,10.5,Cafe,No,6,10,Visual,9.9,100,UCI_0291,17,18,18,18,17,18,Arts,Doctor,3.3429190267164315,0,4,1,10.0
STU00126,16,Male,Arts,1.8,4.3,No,77.6,5.1,No,2.63,5,7.7,8.2,Cafe,No,4,8,Auditory,9.7,62,UCI_0271,11,8,9,9,13,13,Arts,Accountant,2.954755504187499,0,1,0,6.57
STU00127,16,Female,Biology,4.9,3.9,Yes,96.4,8.9,Yes,4.0,6,3.5,11.9,Dorm,Yes,1,5,Auditory,7.6,99,UCI_0291,18,18,20,19,18,19,Biology,Financial Analyst,3.2343602998872445,2,1,1,10.0
STU00128,16,Male,Psychology,4.7,0.2,No,68.4,5.0,No,4.0,3,5.6,8.7,Co-Learning Group,No,10,7,Auditory,8.8,100,UCI_0291,19,18,20,19,19,19,Psychology,Risk Analyst,4.449496187061007,1,1,1,10.0
STU00129,22,Male,Arts,6.8,0.0,No,48.6,5.1,Yes,3.75,3,7.2,11.0,Dorm,No,3,9,Reading,3.9,99,UCI_0365,18,18,18,16,16,16,Arts,Mechanical Engineer,4.890232849315471,2,1,0,9.38
STU00130,21,Other,Computer Science,6.642980309456759,0.7,No,45.2,7.7,No,3.63,4,2.6,10.2,Quiet Room,No,2,10,Reading,8.9,87,UCI_0172,13,15,17,16,16,17,Computer Science,Aerospace Engineer,4.203568806762459,2,3,0,9.07
STU00131,22,Male,Engineering,2.7,2.3,Yes,86.1,6.3,No,4.0,6,3.7,8.2,Cafe,No,9,10,Visual,2.6,100,UCI_0291,18,19,19,19,17,17,Engineering,Teacher,4.025612034882913,1,1,1,10.0
STU00132,22,Other,Business,0.4,3.1,No,75.3,8.2,No,2.28,5,3.9,6.9,Cafe,No,9,10,Auditory,7.3,59,UCI_0029,11,11,11,12,12,13,Business,Aerospace Engineer,2.542016270542437,2,4,0,5.7
STU00133,22,Male,Computer Science,1.3924410735119332,2.9,No,86.8,6.7,Yes,3.59,6,8.1,8.8,Cafe,Yes,3,7,Auditory,4.5,90,UCI_0370,14,14,15,18,17,20,Computer Science,Chemical Engineer,3.8319138623569176,1,2,0,8.97
STU00134,17,Male,Arts,5.7,0.7,No,97.1,5.5,No,4.0,3,3.5,11.0,Dorm,Yes,1,9,Reading,7.7,100,UCI_0048,20,20,19,18,16,18,Arts,AI Researcher,3.467330716,1,2,0,10.0
STU00135,24,Other,Arts,5.0,0.6,Yes,68.4,7.1,Yes,3.16,8,5.4,7.7,Co-Learning Group,No,2,10,Kinesthetic,3.9,80,UCI_0189,15,15,15,13,14,16,Arts,Legal Consultant,3.195362908516593,1,2,1,7.9
STU00136,21,Male,Computer Science,7.570123691832346,3.8,Yes,67.8,4.9,No,4.0,1,3.7,16.9,Library,Yes,2,10,Auditory,7.2,100,UCI_0048,19,19,20,18,18,16,Computer Science,Pharmacist,4.512931824916575,0,3,1,10.0
STU00137,26,Female,Engineering,1.3,3.3,No,85.4,8.1,Yes,3.74,1,9.9,6.3,Library,Yes,10,10,Auditory,4.2,88,UCI_0048,19,18,20,18,18,18,Engineering,Interior Designer,3.1499450366328032,1,4,1,9.35
STU00138,19,Female,Arts,3.6,3.4,No,76.3,7.3,Yes,2.71,5,4.0,11.0,Cafe,Yes,8,10,Visual,6.2,66,UCI_0123,14,13,13,14,13,14,Arts,Psychologist,4.230233519165713,2,1,0,6.78
STU00139,19,Other,Computer Science,4.692456787559424,4.5,Yes,46.1,5.1,No,3.09,8,4.4,13.3,Quiet Room,Yes,1,10,Auditory,6.0,81,UCI_0228,16,16,15,16,17,16,Computer Science,Principal,3.850776672399934,0,4,0,7.72
STU00140,20,Male,Biology,4.5,3.1,Yes,82.7,9.1,Yes,4.0,4,3.3,11.9,Library,Yes,10,10,Reading,4.9,100,UCI_0291,18,18,18,18,18,17,Biology,Judge,4.072705349,0,2,1,10.0
STU00141,25,Male,Psychology,2.2,1.0,No,67.6,7.2,No,3.35,7,6.4,7.4,Cafe,No,3,10,Kinesthetic,2.9,88,UCI_0317,12,14,15,18,17,17,Psychology,Financial Controller,2.9333531776230317,1,4,1,8.38
STU00142,26,Other,Engineering,8.5,3.8,No,80.6,7.2,Yes,4.0,1,4.8,15.0,Cafe,No,4,5,Visual,2.4,88,UCI_0291,17,19,18,17,19,19,Engineering,Architect,3.063709500796322,0,1,0,10.0
STU00143,25,Other,Computer Science,4.479832562482438,0.1,No,71.1,6.0,No,4.0,7,3.7,7.6,Library,Yes,3,9,Reading,6.5,100,UCI_0048,20,20,20,18,16,17,Computer Science,Marketing Specialist,3.992053972639813,2,3,0,10.0
STU00144,16,Female,Engineering,5.9,3.4,Yes,91.3,4.6,No,4.0,4,5.2,13.2,Co-Learning Group,No,2,10,Reading,3.8,100,UCI_0048,20,20,20,17,16,18,Engineering,Artist,4.407767908088877,1,1,1,10.0
STU00145,24,Male,Psychology,2.3,2.8,No,49.1,7.3,No,3.68,1,4.1,8.7,Co-Learning Group,No,7,9,Kinesthetic,9.6,93,UCI_0168,14,16,16,16,16,17,Psychology,Art Therapist,3.4516456210157016,1,1,0,9.2
STU00146,26,Other,Engineering,3.6,4.0,Yes,71.5,5.6,Yes,3.01,8,6.1,9.8,Dorm,Yes,9,8,Auditory,3.4,70,UCI_0060,14,15,16,17,15,17,Engineering,Construction Manager,2.9880288247970226,1,4,0,7.52
STU00147,23,Other,Engineering,5.7,4.1,No,48.5,5.6,No,4.0,7,4.5,11.4,Cafe,Yes,1,10,Kinesthetic,8.3,97,UCI_0291,19,17,20,18,18,17,Engineering,Special Education Teacher,3.577932436875166,1,2,1,10.0
STU00148,17,Female,Biology,1.9,1.9,Yes,45.6,8.5,No,3.66,3,5.3,4.6,Co-Learning Group,No,10,10,Visual,1.7,86,UCI_0168,15,15,15,17,18,19,Biology,Teacher,4.398110353486562,2,3,0,9.15
STU00149,19,Other,Computer Science,6.184023279226149,2.7,No,48.3,6.0,No,4.0,7,3.1,9.6,Library,No,3,10,Visual,4.2,100,UCI_0291,17,19,20,17,19,18,Computer Science,Entrepreneur,3.1007537001138665,1,0,1,10.0
STU00150,16,Male,Business,2.5,4.8,No,75.3,4.9,No,4.0,5,5.8,8.8,Quiet Room,Yes,8,10,Reading,9.0,96,UCI_0307,17,17,19,19,19,19,Business,Cybersecurity Analyst,4.200827913588307,1,3,0,10.0
STU00151,25,Other,Computer Science,1.804487677770711,0.2,Yes,83.7,6.2,No,4.0,4,1.0,2.6,Library,No,7,8,Reading,8.6,96,UCI_0307,18,16,17,19,18,17,Computer Science,Biomedical Engineer,3.4400306666623743,0,1,0,10.0
STU00152,24,Male,Computer Science,2.5714353540055583,0.8,Yes,74.9,8.0,Yes,4.0,1,5.8,5.5,Cafe,No,9,7,Kinesthetic,8.1,100,UCI_0307,16,17,18,17,17,17,Computer Science,Microbiologist,4.922366912148023,0,0,1,10.0
STU00153,16,Other,Engineering,5.8,4.7,Yes,53.4,6.5,Yes,3.37,7,3.3,11.9,Cafe,No,8,9,Auditory,7.7,81,UCI_0113,17,19,19,13,15,14,Engineering,Doctor,3.095525959827768,2,2,0,8.43
STU00154,24,Other,Engineering,4.2,1.3,No,67.5,9.5,No,3.95,7,7.3,6.1,Cafe,No,9,5,Kinesthetic,7.8,100,UCI_0307,18,18,19,19,18,18,Engineering,Actuary,3.466708894,1,3,0,9.88
STU00155,19,Male,Psychology,7.6,1.2,No,68.1,6.2,No,4.0,6,8.3,13.3,Quiet Room,Yes,2,6,Reading,6.9,100,UCI_0307,16,17,17,19,19,17,Psychology,Analytical Chemist,3.0593519150445507,0,1,0,10.0
STU00156,26,Female,Business,8.2,4.9,Yes,78.0,9.0,Yes,4.0,5,4.4,15.1,Cafe,Yes,6,9,Visual,4.8,98,UCI_0307,18,16,19,17,18,18,Business,Biotechnologist,2.880412926,1,0,1,10.0
STU00157,24,Other,Biology,10.3,4.8,Yes,79.1,7.0,Yes,4.0,6,2.3,19.1,Co-Learning Group,Yes,10,10,Reading,8.0,97,UCI_0307,18,17,19,19,17,19,Biology,Teacher,3.397415508003208,0,1,1,10.0
STU00158,28,Other,Biology,2.8,2.2,Yes,85.4,6.4,Yes,3.78,6,3.1,7.7,Quiet Room,No,2,6,Visual,6.6,91,UCI_0365,19,19,20,16,18,17,Biology,Landscape Architect,3.980227106060159,2,2,0,9.45
STU00159,23,Male,Psychology,6.4,3.5,No,99.1,8.5,No,4.0,1,6.0,12.7,Quiet Room,No,2,10,Visual,5.2,99,UCI_0307,16,18,18,18,17,17,Psychology,Zoologist,4.418344409903311,1,2,1,10.0
STU00160,21,Other,Computer Science,6.283111638459523,3.8,No,52.5,6.1,Yes,4.0,4,6.8,14.4,Cafe,Yes,9,9,Visual,8.7,98,UCI_0307,16,18,17,17,19,18,Computer Science,Advertising Manager,3.642272789144628,2,0,0,10.0
STU00161,21,Male,Business,4.9,3.1,Yes,70.3,7.4,No,3.96,5,3.7,12.1,Quiet Room,Yes,8,10,Visual,5.1,90,UCI_0307,17,18,18,17,19,17,Business,Quantum Physicist,4.442888419670864,1,1,1,9.9
STU00162,23,Female,Biology,3.3,3.0,Yes,54.3,7.6,No,4.0,1,5.3,10.0,Cafe,No,5,5,Kinesthetic,8.3,100,UCI_0307,17,18,19,18,19,18,Biology,Nurse,4.719535198003263,1,4,1,10.0
STU00163,19,Other,Psychology,1.3,4.9,Yes,62.2,9.2,Yes,4.0,8,3.8,7.9,Quiet Room,No,8,8,Auditory,2.3,100,UCI_0307,17,16,18,18,19,17,Psychology,Marketing Manager,3.556266755928988,0,2,1,10.0
STU00164,20,Male,Psychology,0.0,0.5,No,59.1,8.5,No,3.89,3,4.3,5.4,Co-Learning Group,No,2,10,Reading,5.9,98,UCI_0365,20,19,19,14,16,18,Psychology,Legal Secretary,4.793011999,0,0,0,9.72
STU00165,22,Other,Arts,2.8,3.0,No,72.0,6.9,Yes,4.0,5,1.4,10.0,Co-Learning Group,Yes,3,8,Kinesthetic,2.4,94,UCI_0307,18,17,17,17,18,18,Arts,Urban Planner,4.0393900347956535,0,1,0,10.0
STU00166,26,Other,Computer Science,2.7689845066333265,3.8,No,95.3,8.6,No,3.93,3,3.4,11.4,Quiet Room,No,8,7,Auditory,1.5,96,UCI_0307,16,18,18,17,17,18,Computer Science,Urban Planner,4.685755736126552,0,4,1,9.83
STU00167,25,Female,Engineering,5.4,4.5,Yes,93.1,7.0,Yes,3.73,8,5.9,11.0,Dorm,No,6,7,Visual,6.0,87,UCI_0365,20,18,18,16,17,16,Engineering,Conductor,2.768780720496011,1,0,1,9.32
STU00168,26,Male,Computer Science,4.876346836,4.4,No,76.3,6.6,No,4.0,5,6.3,14.8,Co-Learning Group,No,7,6,Visual,9.5,100,UCI_0009,16,17,18,15,17,18,Computer Science,Biomedical Engineer,3.4400306666623743,0,1,0,10.0
STU00169,24,Female,Psychology,3.2,4.4,Yes,67.5,9.0,Yes,4.0,7,5.3,12.7,Cafe,No,6,7,Kinesthetic,3.6,95,UCI_0009,17,18,18,15,17,16,Psychology,Web Developer,3.8666627082011287,2,2,1,10.0
STU00170,19,Female,Biology,8.5,2.4,Yes,43.9,6.6,Yes,4.0,1,5.0,14.0,Library,No,10,9,Auditory,1.1,98,UCI_0009,17,19,18,16,17,16,Biology,Clinical Psychologist,3.3442127112379216,0,3,1,10.0
STU00171,17,Female,Arts,2.6,1.9,Yes,90.9,8.8,No,3.62,2,5.9,8.2,Dorm,No,9,10,Kinesthetic,6.2,89,UCI_0106,16,19,17,16,15,16,Arts,Aerospace Engineer,4.003929636584445,1,1,1,9.05
STU00172,23,Male,Arts,5.8,2.1,No,91.2,5.6,No,4.0,7,2.5,11.9,Cafe,Yes,9,6,Auditory,4.5,100,UCI_0009,16,17,20,16,17,16,Arts,Geneticist,3.5522366497580533,1,1,0,10.0
STU00173,18,Male,Psychology,3.8,1.1,Yes,70.8,8.1,No,3.55,5,2.0,8.5,Cafe,No,7,10,Visual,3.8,89,UCI_0308,16,18,17,15,16,16,Psychology,Financial Controller,3.137108710874257,1,0,0,8.88
STU00174,17,Female,Biology,4.2,4.0,Yes,73.7,4.1,Yes,4.0,1,5.0,11.3,Quiet Room,Yes,7,10,Visual,1.2,93,UCI_0009,15,17,20,14,16,18,Biology,Risk Analyst,3.938154639,2,2,0,10.0
STU00175,24,Other,Psychology,1.9,4.9,Yes,80.1,5.8,No,3.05,3,4.8,10.3,Quiet Room,No,8,7,Visual,8.8,80,UCI_0074,11,11,13,12,14,14,Psychology,Conductor,3.471642798981356,0,3,0,7.62
STU00176,26,Male,Business,3.7,4.4,No,64.4,8.8,Yes,3.65,6,2.7,11.7,Co-Learning Group,Yes,4,5,Visual,7.0,93,UCI_0365,20,19,18,14,18,16,Business,Chemical Engineer,3.035984186210957,0,4,1,9.12
STU00177,25,Male,Psychology,0.0,5.0,Yes,56.2,4.2,Yes,3.49,8,6.2,8.3,Cafe,No,3,10,Kinesthetic,7.2,84,UCI_0060,16,17,17,17,14,17,Psychology,Legal Secretary,3.6329354283313378,0,0,0,8.73
STU00178,23,Female,Arts,2.8,0.3,Yes,89.8,8.4,No,4.0,8,5.8,8.0,Quiet Room,Yes,4,10,Visual,9.9,100,UCI_0009,17,19,20,16,16,16,Arts,Physician Assistant,3.8368400125429183,0,2,1,10.0
STU00179,24,Female,Computer Science,4.076738094356058,4.1,Yes,80.5,7.3,Yes,4.0,5,8.5,8.8,Quiet Room,No,3,8,Reading,1.9,100,UCI_0009,16,17,18,14,17,17,Computer Science,Physician Assistant,4.220947211248067,0,2,1,10.0
STU00180,24,Other,Psychology,3.8,1.7,No,98.2,5.4,No,3.98,3,3.6,9.1,Dorm,No,5,10,Kinesthetic,4.5,100,UCI_0009,16,19,19,15,15,18,Psychology,Geneticist,2.827753750721669,1,4,1,9.95
STU00181,19,Other,Business,3.9,3.2,Yes,85.5,7.6,No,4.0,1,4.9,8.4,Quiet Room,Yes,2,6,Reading,5.1,100,UCI_0009,16,17,20,16,15,16,Business,Social Media Manager,3.934793887165688,0,1,1,10.0
STU00182,28,Male,Arts,6.4,1.6,Yes,41.8,6.0,No,4.0,1,6.4,11.6,Dorm,No,4,8,Kinesthetic,1.9,100,UCI_0009,15,17,18,16,16,18,Arts,Astronomer,3.8350834002502494,0,3,0,10.0
STU00183,27,Other,Psychology,1.9,3.4,Yes,63.2,9.0,Yes,4.0,3,5.3,8.3,Cafe,Yes,9,10,Auditory,1.6,100,UCI_0009,17,18,19,14,15,17,Psychology,Physician Assistant,3.828403034043177,0,3,0,10.0
STU00184,22,Female,Engineering,5.2,2.5,No,84.3,6.9,No,3.18,7,3.5,10.5,Dorm,Yes,1,10,Auditory,4.4,82,UCI_0324,14,14,14,15,14,15,Engineering,Lawyer,2.9611944266306205,0,0,1,7.95
STU00185,16,Other,Biology,4.2,1.2,No,73.6,4.7,No,3.83,5,5.0,8.6,Library,Yes,7,9,Visual,9.8,97,UCI_0009,15,19,19,16,16,16,Biology,Social Media Manager,3.5550225567120624,1,4,0,9.57
STU00186,22,Other,Arts,2.6,4.2,No,66.8,8.1,No,4.0,2,6.5,9.3,Cafe,Yes,1,8,Visual,9.8,100,UCI_0009,16,17,20,14,16,18,Arts,Pharmacist,2.9181126087389013,2,0,1,10.0
STU00187,23,Other,Biology,2.5,4.1,Yes,98.7,5.5,Yes,2.85,5,6.0,10.5,Cafe,No,9,8,Visual,5.6,76,UCI_0238,14,13,13,16,16,16,Biology,Landscape Architect,4.2888743534185725,2,1,1,7.12
STU00188,23,Other,Psychology,4.2,0.8,Yes,52.2,8.2,Yes,4.0,5,1.4,9.2,Quiet Room,Yes,7,7,Visual,1.4,98,UCI_0009,16,18,20,14,16,18,Psychology,Analytical Chemist,3.4633422772521865,1,0,1,10.0
STU00189,24,Male,Biology,6.9,4.4,No,93.0,8.6,Yes,3.73,1,7.5,15.6,Library,Yes,6,6,Visual,3.7,94,UCI_0365,19,17,18,16,17,16,Biology,Organic Chemist,4.281993363857844,1,3,1,9.32
STU00190,24,Female,Biology,3.3,2.0,No,60.6,5.2,No,2.58,8,5.7,6.8,Co-Learning Group,Yes,5,10,Kinesthetic,7.3,66,UCI_0029,11,11,12,11,12,13,Biology,Physical Chemist,3.573782063633931,0,3,0,6.45
STU00191,21,Female,Arts,9.1,2.5,No,65.9,6.8,No,4.0,8,4.9,14.8,Quiet Room,Yes,6,10,Auditory,4.8,96,UCI_0009,17,17,18,15,16,18,Arts,Nurse,3.2018387796732584,2,4,1,10.0
STU00192,26,Male,Biology,2.2,1.6,Yes,83.1,9.3,Yes,3.35,8,5.2,6.3,Cafe,Yes,8,7,Kinesthetic,5.7,86,UCI_0109,17,18,17,12,15,13,Biology,Fluid Mechanics Engineer,3.5613173083902376,0,3,0,8.38
STU00193,17,Other,Psychology,5.5,1.6,Yes,41.5,6.8,No,4.0,1,5.4,11.7,Quiet Room,Yes,6,10,Auditory,9.5,85,UCI_0009,17,17,18,14,16,17,Psychology,Animator,3.781449116042385,2,4,1,10.0
STU00194,22,Female,Psychology,5.5,3.0,No,88.0,5.0,No,4.0,8,4.2,10.9,Quiet Room,Yes,2,10,Kinesthetic,1.7,100,UCI_0009,17,18,19,15,17,17,Psychology,Nuclear Physicist,4.639327145323021,0,1,1,10.0
STU00195,26,Female,Engineering,4.5,3.5,No,87.8,4.6,No,4.0,8,5.8,8.6,Quiet Room,Yes,3,10,Auditory,3.2,94,UCI_0365,18,18,20,14,18,17,Engineering,Web Developer,4.138399469612106,1,4,1,10.0
STU00196,24,Female,Computer Science,6.227313720020754,1.3,Yes,76.3,8.3,Yes,4.0,4,6.8,10.7,Library,No,5,7,Visual,6.1,100,UCI_0365,19,17,20,14,16,17,Computer Science,Physicist,2.7521639002635165,0,0,0,10.0
STU00197,18,Female,Arts,2.3,3.0,Yes,89.7,8.3,Yes,2.59,6,10.0,7.5,Library,No,3,7,Reading,8.1,62,UCI_0269,9,9,10,11,11,14,Arts,Judge,4.403881828897793,2,3,0,6.47
STU00198,24,Female,Engineering,4.4,3.7,No,44.1,7.0,Yes,3.77,5,6.5,10.7,Cafe,No,1,10,Reading,1.5,94,UCI_0365,19,17,18,14,17,17,Engineering,Human Resources Specialist,2.8334473049664606,1,1,0,9.43
STU00199,27,Male,Business,0.9,2.7,No,75.9,8.7,Yes,3.33,7,2.9,8.3,Co-Learning Group,No,9,10,Kinesthetic,5.3,81,UCI_0132,18,19,18,14,14,15,Business,Zoologist,4.149052845651589,2,1,0,8.32
STU00200,27,Male,Computer Science,6.057253755781321,4.2,Yes,89.8,8.4,Yes,3.29,8,1.0,11.4,Quiet Room,No,5,10,Visual,7.4,84,UCI_0032,17,16,17,15,15,15,Computer Science,Counselor,2.878938410840715,1,3,0,8.22
STU00201,17,Male,Biology,3.9,1.6,No,92.0,8.8,Yes,4.0,2,2.1,7.6,Library,Yes,8,10,Auditory,8.9,100,UCI_0365,18,17,20,15,17,16,Biology,Musician,4.376000234,1,2,1,10.0
STU00202,24,Other,Arts,5.9,2.3,No,96.7,5.6,No,4.0,6,1.4,10.7,Cafe,Yes,8,6,Kinesthetic,6.6,100,UCI_0365,19,18,19,15,17,18,Arts,Interior Designer,3.0987680181068544,0,4,1,10.0
STU00203,19,Female,Engineering,2.6,1.2,Yes,95.7,8.5,Yes,3.66,6,4.5,6.8,Co-Learning Group,Yes,3,10,Visual,9.9,89,UCI_0200,19,19,18,15,14,17,Engineering,Psychologist,3.6466081636246974,2,4,0,9.15
STU00204,23,Other,Psychology,0.8,3.0,No,77.3,5.7,Yes,3.17,1,6.1,4.8,Dorm,Yes,8,7,Reading,4.4,81,UCI_0303,16,16,16,17,19,16,Psychology,Education Administrator,4.959649575463882,0,2,1,7.92
STU00205,23,Other,Biology,1.5,2.3,No,93.3,10.5,Yes,2.94,2,4.6,7.2,Dorm,Yes,7,10,Kinesthetic,8.5,73,UCI_0324,14,15,14,15,13,14,Biology,Construction Manager,3.020607298692468,2,1,1,7.35
STU00206,19,Other,Computer Science,5.5709689301657175,0.1,Yes,46.4,4.6,Yes,3.56,8,5.4,7.9,Cafe,Yes,9,10,Kinesthetic,7.9,90,UCI_0113,17,20,20,14,13,13,Computer Science,Civil Engineer,4.462798070663935,1,3,0,8.9
STU00207,20,Female,Psychology,3.6,5.0,Yes,71.4,8.4,No,2.38,5,3.0,9.5,Dorm,No,2,10,Auditory,3.4,61,UCI_0130,7,10,11,10,11,11,Psychology,Advertising Manager,2.8323744566337936,1,3,1,5.95
STU00208,27,Male,Biology,4.0,1.7,Yes,79.8,8.3,No,3.69,1,6.5,9.2,Library,Yes,6,6,Kinesthetic,1.8,94,UCI_0200,18,18,17,15,14,15,Biology,Social Media Manager,2.864957093811437,1,3,0,9.22
STU00209,20,Male,Business,3.3,4.8,Yes,80.5,6.2,No,4.0,7,5.5,13.4,Dorm,Yes,2,7,Auditory,1.1,99,UCI_0365,20,19,18,15,18,18,Business,Actuary,4.177130137383606,1,2,1,10.0
STU00210,19,Female,Business,3.4,3.8,Yes,67.5,7.9,No,3.98,8,4.5,10.3,Co-Learning Group,No,10,5,Visual,3.6,100,UCI_0365,20,18,19,16,16,16,Business,Web Developer,4.2135845578156745,1,4,1,9.95
STU00211,25,Male,Biology,2.7,3.2,No,58.6,6.9,Yes,2.51,8,7.6,6.4,Dorm,No,3,8,Auditory,5.6,70,UCI_0183,12,13,12,11,12,13,Biology,Biomedical Engineer,4.0575490729556805,1,4,1,6.27
STU00212,17,Male,Computer Science,8.035647939539668,2.2,Yes,51.2,6.9,Yes,4.0,2,7.5,14.1,Cafe,No,2,10,Visual,3.4,100,UCI_0365,20,17,19,15,17,18,Computer Science,Architect,2.8699027381651656,1,2,1,10.0
STU00213,17,Other,Biology,2.9,1.3,Yes,59.7,5.4,Yes,3.81,8,2.6,6.4,Dorm,No,6,9,Auditory,1.8,100,UCI_0365,18,19,19,16,17,16,Biology,Zoologist,2.7445575143141627,1,0,0,9.53
STU00214,20,Male,Psychology,4.7,0.5,No,75.8,8.8,Yes,4.0,3,6.9,9.5,Dorm,Yes,9,6,Auditory,7.1,100,UCI_0365,20,19,18,16,18,17,Psychology,Forensic Psychologist,4.813356405229975,0,2,1,10.0
STU00215,28,Other,Computer Science,5.567073263,3.3,No,67.4,7.5,No,3.94,7,4.9,13.8,Library,Yes,8,10,Kinesthetic,1.4,98,UCI_0365,20,18,19,14,18,16,Computer Science,Architect,2.8699027381651656,1,2,1,9.85
STU00216,23,Other,Business,1.9,1.0,No,49.9,8.6,Yes,3.59,1,4.9,5.6,Cafe,No,5,9,Reading,6.8,98,UCI_0172,13,15,15,17,16,18,Business,Legal Secretary,4.549595981246167,0,1,0,8.97
STU00217,24,Other,Biology,3.8,4.9,Yes,92.9,6.0,Yes,2.56,4,3.7,10.0,Dorm,Yes,7,10,Auditory,7.6,64,UCI_0049,15,15,14,11,12,13,Biology,Credit Analyst,2.5206107715699804,2,1,1,6.4
STU00218,25,Male,Computer Science,3.577465086,3.4,Yes,46.9,5.3,Yes,4.0,3,3.2,10.8,Cafe,No,7,10,Visual,5.1,100,UCI_0106,17,19,19,16,15,17,Computer Science,Graphic Designer,3.0575436520573818,0,4,0,10.0
STU00219,22,Other,Business,6.0,1.1,No,90.2,7.9,No,4.0,5,6.9,8.5,Quiet Room,No,7,5,Kinesthetic,2.8,100,UCI_0106,17,19,18,15,16,16,Business,Artist,2.637974867073095,1,0,0,10.0
STU00220,27,Female,Biology,1.9,2.6,No,52.9,4.5,No,2.67,4,5.4,7.4,Dorm,Yes,9,9,Kinesthetic,8.1,63,UCI_0017,13,14,14,13,13,14,Biology,Graphic Designer,2.533755363269708,2,2,0,6.67
