student_id,enrollment_date,family_income_lpa,cgpa,backlogs,failed_subjects,at_risk_flag
S100556,2023-06-17,14.1,5.43,1,0,0
S100557,2023-08-01,1.0,8.64,1,0,0
S100558,2022-06-07,12.3,6.59,1,1,0
S100559,2022-08-24,7.2,6.76,1,0,1
S100560,2022-10-01,1.7,7.99,0,0,1
S100561,2021-09-21,1.8,7.06,0,0,1
S100562,2022-12-08,1.0,5.37,0,0,1
S100563,2022-09-22,5.9,9.06,1,0,1
S100564,2023-01-13,11.6,4.49,1,0,0
S100565,2023-06-11,8.9,7.08,1,0,0
S100566,2022-03-13,11.5,6.25,0,1,1
S100567,2021-12-17,4.1,5.26,0,0,0
S100568,2023-06-14,6.8,7.72,0,0,1
S100569,2023-01-17,4.5,6.2,0,0,1
S100570,2023-06-24,4.2,6.87,0,1,0
S100571,2023-02-03,4.1,8.48,1,0,0
S100572,2022-06-05,8.4,4.72,1,1,1
S100573,2023-06-13,2.7,6.77,0,0,1
S100574,2023-01-30,12.1,6.71,2,0,0
S100575,2022-07-16,11.0,5.44,0,0,1
S100576,2022-02-09,3.3,5.98,0,0,1
S100577,2023-05-27,11.3,6.45,2,0,1
S100578,2023-04-28,1.4,4.35,1,0,1
S100579,2021-10-28,17.9,6.77,0,0,1
S100580,2022-01-26,5.6,8.41,1,0,1
S100581,2022-11-17,1.0,6.44,2,0,1
S100582,2023-02-18,7.6,7.83,1,0,1
S100583,2023-07-27,2.4,8.89,0,1,1
S100584,2022-08-14,3.4,6.77,0,0,0
S100585,2022-01-02,1.2,5.57,0,0,0
S100586,2023-06-27,11.4,7.61,0,0,0
S100587,2023-01-12,4.3,9.19,1,0,1
S100588,2021-12-30,1.0,5.21,1,0,0
S100589,2022-08-22,1.4,6.99,1,0,1
S100590,2023-04-26,14.1,5.92,0,0,0
S100591,2022-04-25,1.0,5.6,1,1,0
S100592,2022-01-09,3.9,7.21,0,0,1
S100593,2021-11-29,2.2,5.58,0,0,0
S100594,2023-05-19,5.2,5.03,0,1,1
S100595,2022-11-18,2.3,4.48,1,0,1
S100596,2023-08-29,4.4,7.78,0,0,0
S100597,2022-09-21,2.6,7.72,2,2,0
S100598,2021-10-04,1.1,7.9,0,1,1
S100599,2022-03-26,1.0,8.35,2,0,1
S100600,2022-03-17,4.2,7.25,4,0,1
S100601,2023-07-28,14.6,9.46,1,0,0
S100602,2023-01-14,1.0,6.51,0,0,1
S100603,2022-02-02,5.7,7.01,0,0,1
S100604,2022-08-11,4.2,8.39,0,0,0
S100605,2022-02-24,1.0,7.0,1,0,0
S100606,2022-11-03,7.1,8.55,0,0,0
S100607,2022-10-22,1.2,5.1,0,0,1
S100608,2022-10-05,4.1,5.12,0,0,1
S100609,2023-03-23,3.8,5.95,0,0,0
S100610,2021-09-05,2.8,6.66,1,0,0
S100611,2022-09-01,4.4,6.24,0,1,1
S100612,2021-07-28,1.0,7.32,0,0,0
S100613,2021-12-05,2.8,5.3,0,0,0
S100614,2023-03-01,1.8,9.19,0,0,1
S100615,2022-01-03,18.8,8.68,0,0,0
S100616,2021-12-17,2.7,6.09,0,0,0
S100617,2021-11-21,5.0,6.19,0,0,1
S100618,2022-09-25,6.1,8.65,0,3,0
S100619,2022-08-05,1.0,7.52,1,0,0
S100620,2023-09-03,4.0,6.29,2,0,1
S100621,2021-11-22,3.7,5.15,0,3,1
S100622,2021-07-15,1.0,5.46,0,0,0
S100623,2023-01-31,16.6,6.06,0,0,1
S100624,2021-08-06,16.4,5.74,0,0,0
S100625,2023-06-27,19.8,8.67,0,1,0
S100626,2021-10-22,3.0,5.3,0,0,1
S100627,2021-11-06,14.0,7.64,1,0,0
S100628,2021-12-23,3.4,7.81,1,0,1
S100629,2022-03-23,1.0,7.17,0,0,0
S100630,2023-08-24,1.0,6.78,2,0,0
S100631,2022-11-07,1.0,5.48,0,0,1
S100632,2021-01-07,2.3,6.56,1,1,0
S100633,2021-09-26,2.4,8.81,0,0,1
S100634,2022-03-28,2.0,7.6,0,0,1
S100635,2021-10-30,5.5,10.0,1,1,0
S100636,2022-08-08,4.2,6.24,1,1,1
S100637,2021-08-04,9.7,5.77,2,1,1
S100638,2023-01-02,1.4,5.67,1,0,0
S100639,2021-08-12,4.0,8.6,0,0,0
S100640,2023-04-29,12.4,4.32,1,0,0
S100641,2022-11-05,5.8,5.67,0,0,0
S100642,2022-11-29,5.8,8.92,0,1,0
S100643,2021-09-06,18.9,8.75,3,2,1
S100644,2023-01-04,6.6,8.16,1,0,1
S100645,2021-10-22,11.8,6.68,1,0,1
S100646,2021-09-11,8.4,5.13,1,0,0
S100647,2022-10-20,9.5,7.55,1,0,0
S100648,2023-07-16,9.7,6.69,0,0,0
S100649,2022-01-20,5.5,10.0,0,0,0
S100650,2023-06-20,14.6,6.23,1,0,0
S100651,2023-08-11,10.2,6.84,2,0,1
S100652,2022-03-17,1.4,8.16,1,1,1
S100653,2023-01-16,1.4,6.42,1,1,1
S100654,2022-07-29,1.0,4.88,0,0,0
S100655,2022-12-21,1.1,5.96,0,0,0
S100656,2022-04-18,23.1,6.76,0,1,0
S100657,2021-10-06,12.5,6.22,3,0,0
S100658,2021-11-06,1.0,8.05,0,0,0
S100659,2022-01-04,6.0,4.93,0,0,1
S100660,2021-11-03,11.4,7.82,1,0,0
S100661,2023-05-18,1.5,7.97,0,0,1
S100662,2022-08-16,1.4,8.07,1,0,0
S100663,2023-03-06,3.7,6.31,1,1,0
S100664,2023-02-18,4.8,7.61,0,1,1
S100665,2022-07-10,4.1,7.22,0,0,0
S100666,2022-08-04,13.9,8.7,0,0,0
S100667,2022-05-24,15.8,5.79,1,0,1
S100668,2022-06-02,11.6,6.49,1,0,1
S100669,2022-06-17,2.4,7.85,0,0,0
S100670,2022-01-08,7.2,9.4,0,0,0
S100671,2022-01-23,6.5,6.85,0,1,0
S100672,2022-10-14,4.6,8.4,1,0,1
S100673,2023-05-09,6.2,9.24,1,0,0
S100674,2023-03-05,3.3,8.64,1,1,0
S100675,2021-08-05,23.7,7.54,0,0,1
S100676,2023-01-06,6.4,7.28,0,0,0
S100677,2022-03-21,9.0,5.47,0,0,0
S100678,2022-02-13,4.3,8.96,1,0,1
S100679,2022-05-11,1.7,3.82,0,0,1
S100680,2022-07-28,10.5,5.79,0,0,0
S100681,2023-06-28,6.6,7.48,0,0,0
S100682,2022-01-23,7.9,6.93,0,1,0
S100683,2023-03-09,11.7,7.06,1,0,0
S100684,2022-08-20,20.4,6.76,0,0,1
S100685,2022-01-05,10.2,9.54,1,0,1
S100686,2022-09-26,4.4,4.2,1,1,0
S100687,2022-07-27,2.9,7.62,0,0,1
S100688,2023-01-07,1.4,5.68,0,0,0
S100689,2023-02-17,1.0,8.26,0,2,1
S100690,2022-07-14,3.9,8.37,0,0,1
S100691,2022-07-02,1.8,5.66,1,1,1
S100692,2022-04-30,5.8,6.7,1,0,0
S100693,2023-08-03,1.6,6.22,2,1,1
S100694,2022-08-09,22.8,6.26,0,0,0
S100695,2021-09-05,2.7,7.41,3,0,0
S100696,2021-07-07,15.4,7.91,1,0,1
S100697,2022-12-10,1.0,7.5,1,0,0
S100698,2021-08-13,15.0,6.29,0,0,1
S100699,2023-06-08,6.0,6.78,1,0,1
S100700,2022-11-02,6.2,8.32,0,0,0
S100701,2022-02-16,7.8,8.83,1,0,0
S100702,2023-05-19,2.0,7.69,0,2,1
S100703,2021-12-11,5.2,7.08,1,0,0
S100704,2022-11-21,11.0,6.29,1,2,1
S100705,2021-10-02,4.7,6.71,1,0,1
S100706,2022-05-02,4.7,6.34,0,1,1
S100707,2021-11-18,3.8,8.52,0,0,0
S100708,2023-03-07,3.8,8.52,0,0,0
S100709,2022-04-04,2.9,8.4,0,0,1
S100710,2023-10-04,9.9,4.76,1,0,0
S100711,2022-03-12,1.3,7.81,0,1,0
S100712,2023-04-05,6.7,5.83,0,0,1
S100713,2022-12-06,16.9,8.5,0,0,1
S100714,2021-10-21,1.9,6.14,1,0,1
S100715,2023-02-23,2.5,8.65,1,0,1
S100716,2021-08-11,21.8,7.25,1,1,0
S100717,2022-01-27,4.1,7.33,0,0,0
S100718,2022-01-15,1.6,9.66,0,0,0
S100719,2021-11-19,2.6,5.56,0,0,1
S100720,2023-02-16,2.3,6.02,0,0,1
S100721,2021-07-14,10.5,6.36,1,1,0
S100722,2023-07-05,3.2,6.16,0,0,0
S100723,2023-08-07,5.5,5.8,0,0,0
S100724,2023-05-28,5.0,6.45,1,0,0
S100725,2021-07-25,21.7,7.5,0,0,1
S100726,2023-06-03,1.3,7.08,2,0,1
S100727,2022-07-04,1.0,10.0,0,0,0
S100728,2023-03-20,10.5,5.86,0,0,0
S100729,2022-08-03,3.7,8.3,1,1,1
S100730,2021-12-10,4.2,5.06,0,1,1
S100731,2022-09-18,6.7,7.95,2,0,1
S100732,2022-09-09,1.0,7.71,1,0,0
S100733,2021-09-19,37.3,7.57,0,1,0
S100734,2023-07-20,1.0,5.26,0,0,0
S100735,2021-12-31,5.3,7.37,0,0,1
S100736,2021-10-18,21.3,6.8,0,0,0
S100737,2022-01-20,7.3,8.66,0,0,1
S100738,2023-06-19,18.3,8.05,1,1,0
S100739,2021-09-20,3.7,5.92,0,0,0
S100740,2021-10-05,1.0,7.4,0,0,0
S100741,2022-08-29,10.2,5.68,0,1,1
S100742,2021-08-31,4.6,5.89,0,1,0
S100743,2021-11-13,15.2,6.29,0,0,0
S100744,2023-07-15,10.8,9.15,1,0,1
S100745,2023-05-01,1.8,8.35,0,0,1
S100746,2023-01-29,7.1,4.79,2,0,0
S100747,2022-09-15,3.2,6.08,0,1,1
S100748,2021-07-31,5.9,7.09,0,0,1
S100749,2023-03-04,16.0,5.52,0,0,0
S100750,2022-01-21,20.8,7.93,0,0,1
S100751,2021-12-07,12.2,4.35,2,1,1
S100752,2022-11-23,18.4,8.05,0,0,0
S100753,2023-01-28,6.1,5.31,0,0,0
S100754,2021-10-24,1.6,6.63,0,1,0
S100755,2021-11-12,21.0,6.0,0,0,0
S100756,2023-02-07,3.1,5.94,0,0,0
S100757,2022-05-06,1.0,6.92,2,0,1
S100758,2023-10-06,1.0,7.27,2,0,1
S100759,2022-12-04,23.0,8.17,0,0,1
S100760,2023-03-28,2.0,9.67,0,0,1
S100761,2021-12-28,10.1,9.36,2,0,1
S100762,2021-10-18,16.2,6.17,1,0,1
S100763,2022-12-12,5.4,6.7,0,0,1
S100764,2022-07-01,1.5,4.68,0,0,1
S100765,2021-10-28,1.0,7.53,0,0,0
S100766,2021-10-22,1.7,8.66,0,0,0
S100767,2022-07-03,1.1,5.46,0,0,1
S100768,2023-03-12,3.4,5.92,1,2,1
S100769,2021-09-26,1.4,5.36,0,0,1
S100770,2022-02-16,4.0,6.38,0,0,0
S100771,2022-09-29,1.4,9.29,0,0,0
S100772,2022-09-09,8.3,6.69,0,0,0
S100773,2022-03-18,11.0,6.97,0,0,1
S100774,2022-01-06,2.1,7.84,0,0,0
S100775,2021-11-12,3.6,7.86,0,0,0
S100776,2021-01-11,10.4,6.38,0,1,1
S100777,2022-11-20,2.2,6.7,1,0,0
S100778,2021-10-22,12.7,7.19,0,2,1
S100779,2022-09-02,10.6,7.47,1,0,0
S100780,2022-12-05,1.0,8.3,0,0,0
S100781,2021-11-12,15.1,6.52,3,0,0
S100782,2021-12-22,3.0,5.75,1,0,0
S100783,2021-02-09,9.5,5.32,0,0,0
S100784,2023-02-27,1.0,10.0,0,1,1
S100785,2022-02-19,1.5,5.77,0,0,0
S100786,2022-05-17,5.4,8.95,0,0,0
S100787,2021-11-27,1.0,5.54,0,0,0
S100788,2023-01-22,3.4,8.0,1,0,0
S100789,2021-09-28,12.3,6.34,1,1,0
S100790,2022-03-20,5.7,8.95,0,0,0
S100791,2021-05-10,3.4,4.59,0,1,1
S100792,2023-11-06,7.3,7.35,0,0,1
S100793,2021-10-18,1.1,8.04,0,0,0
S100794,2022-09-01,5.7,5.71,1,0,0
S100795,2022-05-29,2.0,4.79,0,0,1
S100796,2022-10-30,8.0,8.4,1,1,0
S100797,2022-04-05,1.7,5.9,1,0,1
S100798,2023-02-06,13.1,6.98,0,1,0
S100799,2022-04-19,2.9,7.88,0,0,1
S100800,2022-06-16,4.1,6.81,3,1,0
S100801,2022-04-26,6.3,6.36,1,0,1
S100802,2022-07-01,8.3,5.88,0,0,0
S100803,2022-08-25,12.8,8.91,3,0,0
S100804,2021-08-11,3.6,5.96,0,0,1
S100805,2023-03-14,8.8,9.17,0,0,1
S100806,2022-09-28,8.1,8.33,0,1,0
S100807,2022-09-13,6.8,8.44,2,0,0
S100808,2023-05-17,3.2,8.63,1,0,0
S100809,2023-04-06,1.8,5.9,0,0,1
S100810,2022-05-16,20.3,6.68,0,2,1
S100811,2023-07-07,5.9,7.69,0,0,0
S100812,2022-12-04,3.4,8.72,0,0,0
S100813,2022-02-06,6.7,5.33,1,0,0
S100814,2023-04-25,19.4,5.71,0,1,0
S100815,2022-10-04,1.0,6.42,0,0,0
S100816,2023-06-26,7.5,6.87,0,0,1
S100817,2022-03-09,12.3,6.27,0,1,0
S100818,2023-06-04,11.2,6.85,0,0,1
S100819,2022-01-31,3.0,6.7,1,0,0
S100820,2022-05-22,2.6,7.05,0,0,0
S100821,2022-02-16,2.3,5.85,0,0,1
S100822,2022-08-11,1.0,6.16,1,0,0
S100823,2022-08-15,5.0,5.7,1,1,0
S100824,2022-02-05,1.6,8.53,0,0,0
S100825,2023-08-05,1.0,7.04,0,0,0
S100826,2021-11-07,4.4,6.93,1,0,1
S100827,2021-12-07,5.7,8.09,1,0,1
S100828,2023-02-21,2.8,5.61,0,0,0
S100829,2023-02-27,2.4,8.55,1,0,0
S100830,2023-07-02,1.0,6.77,0,1,0
S100831,2022-04-18,2.2,7.61,0,0,1
S100832,2021-09-18,7.7,9.53,1,0,0
S100833,2023-07-13,6.3,8.71,0,0,1
S100834,2022-05-20,1.5,4.8,2,0,1
S100835,2023-08-28,1.0,7.77,1,0,0
S100836,2023-07-23,3.3,7.99,0,0,0
S100837,2022-10-04,8.7,6.21,2,0,1
S100838,2023-03-23,5.3,7.39,0,0,1
S100839,2021-08-11,10.5,5.75,2,0,0
S100840,2022-09-01,1.6,6.86,0,1,1
S100841,2022-06-27,2.6,7.4,0,0,1
S100842,2021-09-05,1.4,6.15,0,0,0
S100843,2023-04-12,17.9,4.17,1,0,0
S100844,2022-06-28,2.8,7.19,0,0,1
S100845,2023-07-25,5.2,7.45,1,0,1
S100846,2022-03-06,1.0,7.39,1,0,1
S100847,2022-08-21,4.1,6.44,4,1,1
S100848,2022-01-06,1.4,6.25,0,0,1
S100849,2021-10-18,4.6,8.3,1,2,1
S100850,2021-09-20,7.5,5.86,1,1,1
S100851,2022-02-13,1.0,7.64,2,0,0
S100852,2022-07-04,1.0,7.01,0,0,1
S100853,2021-12-06,4.2,7.87,3,1,0
S100854,2022-03-21,3.7,6.48,0,0,1
S100855,2021-11-13,5.2,7.75,0,0,0
S100856,2021-12-12,1.0,6.58,0,0,0
S100857,2021-10-25,10.4,8.87,2,2,0
S100858,2021-07-12,2.3,6.06,0,0,0
S100859,2023-03-29,1.4,8.08,0,1,1
S100860,2023-08-24,4.9,10.0,0,0,0
S100861,2021-12-07,6.0,7.72,1,0,1
S100862,2021-12-10,4.4,3.88,1,0,0
S100863,2023-03-06,12.1,8.84,0,1,1
S100864,2023-08-03,9.1,5.41,0,0,1
S100865,2022-02-10,9.8,7.28,0,0,0
S100866,2023-04-08,11.1,8.67,0,0,0
S100867,2022-09-02,23.4,5.29,2,0,0
S100868,2021-09-12,2.4,6.67,0,1,0
S100869,2021-11-01,4.1,7.08,2,0,1
S100870,2022-11-19,8.8,9.26,0,0,0
S100871,2021-11-10,5.3,4.78,0,0,1
S100872,2021-09-25,2.3,7.15,0,0,1
S100873,2021-12-08,1.0,5.84,2,1,0
S100874,2022-01-10,1.0,6.11,0,1,1
S100875,2023-03-05,1.6,8.65,1,0,0
S100876,2022-09-02,2.8,8.04,0,0,0
S100877,2023-08-17,7.0,9.05,0,0,0
S100878,2022-03-31,13.1,7.36,1,0,0
S100879,2021-09-03,11.0,5.6,2,0,1
S100880,2022-11-27,1.0,6.45,0,0,1
S100881,2022-06-11,1.0,10.0,1,1,0
S100882,2023-03-12,1.1,9.51,0,1,0
S100883,2021-10-11,1.2,6.63,4,0,0
S100884,2022-04-09,4.1,7.3,0,0,0
S100885,2021-12-22,4.9,4.55,1,1,0
S100886,2022-10-13,3.8,6.42,0,0,1
S100887,2023-02-14,5.2,5.68,1,0,1
S100888,2022-09-06,22.3,6.43,1,1,1
S100889,2023-02-09,1.2,8.11,0,1,0
S100890,2021-07-08,2.3,5.02,1,0,0
S100891,2023-02-12,6.7,4.76,0,0,0
S100892,2023-01-23,1.0,8.0,0,1,1
S100893,2023-04-08,1.7,6.11,0,0,1
S100894,2022-08-14,1.2,8.15,2,0,0
S100895,2022-03-02,1.9,6.99,2,0,1
S100896,2021-09-10,1.0,6.08,1,0,0
S100897,2023-07-25,1.0,7.22,0,1,0
S100898,2022-02-03,8.5,8.6,1,0,0
S100899,2022-03-03,4.5,6.58,2,0,0
S100900,2022-10-12,4.9,7.28,1,1,0
S100901,2023-03-19,9.2,7.33,0,0,1
S100902,2022-02-19,7.5,6.75,1,1,0
S100903,2021-11-26,12.9,8.0,0,0,0
S100904,2021-10-09,38.4,6.07,0,0,1
S100905,2021-12-05,12.6,7.14,0,1,0
S100906,2023-04-18,14.2,6.37,0,0,1
S100907,2021-08-07,1.3,9.0,1,0,1
S100908,2022-12-27,17.8,6.5,1,0,1
S100909,2022-04-15,9.4,8.18,1,0,0
S100910,2023-05-08,1.9,6.57,0,0,0
S100911,2023-07-22,1.0,8.89,1,0,1
S100912,2021-12-10,9.6,5.34,0,0,1
S100913,2021-10-24,32.0,3.5,1,0,0
S100914,2023-03-12,4.8,7.0,2,1,1
S100915,2022-11-29,2.8,8.49,0,0,0
S100916,2023-01-16,11.5,4.76,1,1,0
S100917,2022-08-26,1.6,8.29,0,0,1
S100918,2022-07-28,15.4,8.71,1,0,0
S100919,2023-06-14,2.1,7.07,1,1,0
S100920,2023-08-08,1.0,5.76,0,0,1
S100921,2023-08-18,4.3,6.74,0,1,0
S100922,2022-06-27,6.7,6.13,1,1,0
S100923,2023-08-06,18.3,7.62,1,1,1
S100924,2022-01-02,3.5,5.9,0,1,0
S100925,2022-11-14,1.0,5.9,0,0,0
S100926,2022-05-08,1.0,6.46,0,0,1
S100927,2021-11-04,15.6,7.87,0,0,0
S100928,2023-05-28,11.5,8.03,0,0,1
S100929,2022-02-18,8.8,7.72,0,1,0
S100930,2021-09-11,4.8,4.84,0,0,1
S100931,2023-03-30,5.4,7.32,1,0,0
S100932,2022-12-29,2.2,6.34,0,0,1
S100933,2023-07-17,1.0,6.7,1,1,0
S100934,2023-02-11,8.0,5.61,0,0,0
S100935,2023-05-12,12.1,5.58,0,1,0
S100936,2023-04-29,4.2,6.61,0,0,1
S100937,2021-12-30,6.9,8.08,1,1,0
S100938,2021-06-08,17.8,6.06,0,0,0
S100939,2022-06-02,1.0,6.61,1,0,1
S100940,2022-08-07,13.0,8.85,0,1,0
S100941,2022-09-10,6.0,4.99,0,0,1
S100942,2022-12-19,4.7,9.52,0,0,1
S100943,2022-08-10,12.4,9.34,0,0,0
S100944,2023-03-15,6.4,8.01,1,0,1
S100945,2022-09-08,2.8,7.17,3,0,0
S100946,2023-08-24,9.5,7.3,1,1,0
S100947,2023-08-21,7.5,3.73,2,0,1
S100948,2022-11-16,3.0,7.79,0,1,0
S100949,2022-11-11,11.5,5.89,0,0,0
S100950,2022-11-10,1.0,7.28,0,2,1
S100951,2022-04-12,6.3,7.39,0,0,1
S100952,2023-06-11,9.2,8.69,0,0,0
S100953,2022-07-06,9.6,7.73,2,0,1
S100954,2023-02-13,1.1,4.69,1,0,0
S100955,2022-10-04,1.6,5.99,0,0,1
S100956,2021-07-15,1.0,7.52,2,0,0
S100957,2021-11-16,3.0,8.52,0,0,0
S100958,2023-08-28,2.8,5.74,0,1,0
S100959,2022-01-11,6.2,6.37,0,0,1
S100960,2023-02-07,10.2,6.89,0,0,0
S100961,2022-06-28,4.2,7.79,1,1,1
S100962,2022-07-04,9.1,5.88,3,0,0
S100963,2022-11-10,7.2,5.31,0,0,1
S100964,2023-05-19,6.2,8.9,2,0,0
S100965,2023-07-16,2.6,6.08,0,1,1
S100966,2022-01-09,2.3,4.18,0,0,0
S100967,2023-03-02,1.0,6.37,0,0,0
S100968,2022-04-13,4.6,6.13,1,1,0
S100969,2021-09-05,1.0,5.1,0,0,1
S100970,2021-10-11,17.8,7.18,1,0,0
S100971,2021-01-12,1.0,8.71,1,1,0
S100972,2022-03-30,1.5,5.99,0,0,1
S100973,2023-03-31,1.0,6.27,0,0,1
S100974,2021-08-01,12.0,7.89,0,0,0
S100975,2023-03-21,1.0,8.09,0,0,0
S100976,2022-07-23,1.6,8.23,1,0,0
S100977,2022-10-13,2.6,6.2,1,0,0
S100978,2022-05-22,11.1,7.62,2,0,0
S100979,2021-08-14,7.5,7.69,0,0,0
S100980,2022-02-11,2.9,7.06,1,0,0
S100981,2023-04-29,1.1,8.07,0,0,1
S100982,2022-05-25,4.3,7.86,0,0,0
S100983,2023-07-29,16.5,6.59,0,0,1
S100984,2021-10-25,2.7,7.84,2,0,0
S100985,2022-06-23,8.8,5.31,0,0,0
S100986,2022-03-19,3.7,6.35,2,0,0
S100987,2022-10-08,13.8,7.16,1,0,1
S100988,2021-10-13,3.9,9.15,0,0,0
S100989,2023-01-01,8.0,8.17,0,0,1
S100990,2023-02-08,5.4,8.16,0,0,1
S100991,2022-09-09,26.7,6.51,2,1,0
S100992,2023-03-26,2.6,10.0,1,1,1
S100993,2021-11-30,5.4,4.53,0,0,0
S100994,2022-08-27,1.0,3.84,2,3,1
S100995,2022-12-12,23.8,8.85,1,1,1
S100996,2022-08-22,9.1,6.22,1,0,1
S100997,2023-05-01,7.2,4.35,0,0,1
S100998,2023-05-25,27.7,5.0,1,0,1
S100999,2022-09-23,9.3,6.88,0,0,1
S101000,2021-11-03,15.5,8.17,0,0,1
S101001,2022-03-24,1.0,8.37,0,0,0
S101002,2022-02-23,9.2,6.89,1,0,1
S101003,2023-03-01,10.2,8.08,0,0,0
S101004,2022-03-28,4.1,5.65,0,0,1
S101005,2023-08-02,1.0,5.26,0,0,0
S101006,2021-10-31,1.9,4.78,1,0,1
S101007,2022-04-09,13.0,4.7,1,1,0
S101008,2022-05-23,7.1,9.39,1,0,0
S101009,2023-11-05,1.0,8.09,1,1,0
S101010,2022-08-11,21.5,5.66,1,1,0
S101011,2023-04-04,8.4,8.41,1,0,1
S101012,2022-03-28,13.6,6.2,0,2,0
S101013,2022-02-07,19.9,3.5,0,0,1
S101014,2022-10-03,6.9,6.08,0,0,1
S101015,2021-07-18,5.8,5.26,0,0,0
S101016,2021-11-12,1.0,7.15,2,0,0
S101017,2022-06-11,1.0,5.72,0,0,1
S101018,2023-03-03,1.1,7.0,0,1,1
S101019,2022-11-03,2.5,3.64,0,0,1
S101020,2021-10-23,1.5,4.74,0,1,1
S101021,2023-11-08,3.0,8.16,0,0,1
S101022,2022-06-02,1.0,5.23,1,1,0
S101023,2023-01-06,14.2,8.59,0,0,1
S101024,2022-03-29,8.2,4.05,1,0,1
S101025,2021-08-09,13.5,6.03,1,0,0
S101026,2022-05-25,3.7,4.98,0,1,1
S101027,2022-04-13,4.1,5.53,1,0,1
S101028,2021-11-03,6.5,9.19,1,1,0
S101029,2023-01-11,2.0,7.49,0,0,0
S101030,2023-03-05,10.8,6.62,1,0,0
S101031,2023-06-19,2.3,5.39,0,0,0
S101032,2022-11-10,2.9,5.72,2,0,1
S101033,2022-09-10,11.1,8.5,1,0,1
S101034,2021-12-23,5.3,7.02,0,0,0
S101035,2022-04-26,1.0,6.56,0,0,0
S101036,2021-11-19,21.0,8.25,1,0,1
S101037,2022-11-06,5.0,6.55,0,0,0
S101038,2021-11-16,3.4,7.26,0,0,1
S101039,2022-08-14,3.5,6.56,0,0,0
S101040,2022-06-21,1.6,7.33,0,0,0
S101041,2022-10-14,13.3,6.82,1,0,0
S101042,2022-03-26,19.7,7.19,0,0,0
S101043,2022-07-05,1.0,9.01,0,0,0
S101044,2021-08-14,3.7,5.12,3,0,1
S101045,2022-12-28,1.0,6.2,0,1,0
S101046,2021-09-21,10.4,6.62,0,0,1
S101047,2023-06-07,5.7,8.89,1,0,1
S101048,2023-11-01,3.2,6.6,0,2,0
S101049,2021-07-12,1.2,8.18,1,2,0
S101050,2022-09-19,14.2,7.61,2,0,0
S101051,2021-09-16,4.2,9.48,0,0,1
S101052,2022-10-07,1.1,7.55,0,0,1
S101053,2022-10-15,1.0,7.09,1,0,0
S101054,2022-12-06,1.0,7.32,1,0,0
S101055,2022-05-12,1.9,6.16,1,0,1
S101056,2023-05-01,2.3,6.58,0,1,1
S101057,2022-12-31,1.0,5.2,1,0,1
S101058,2021-02-11,4.6,6.59,1,0,1
S101059,2023-08-02,6.4,8.85,2,1,1
S101060,2023-01-24,17.5,9.63,1,1,1
S101061,2023-07-21,5.5,9.5,2,0,0
S101062,2023-04-05,4.1,5.6,2,1,1
S101063,2021-12-14,16.1,7.05,1,0,1
S101064,2022-12-23,7.3,6.75,0,0,0
S101065,2023-08-23,9.8,7.45,0,0,1
S101066,2022-04-24,3.1,7.04,0,0,0
S101067,2022-09-24,1.0,8.94,0,0,1
S101068,2023-07-19,4.4,8.91,0,0,1
S101069,2023-07-09,9.9,3.5,1,0,1
S101070,2022-12-22,11.2,6.7,2,0,0
S101071,2022-01-20,6.8,7.99,0,0,0
S101072,2023-05-20,9.7,6.2,1,1,0
S101073,2023-08-21,2.4,7.6,0,0,1
S101074,2022-07-10,1.3,7.74,2,1,1
S101075,2023-03-12,7.0,7.34,0,0,0
S101076,2022-03-11,3.3,7.6,0,1,0
S101077,2022-09-20,7.3,8.25,0,0,1
S101078,2023-01-15,4.9,8.81,0,1,1
S101079,2023-05-07,2.8,7.1,0,0,0
S101080,2022-01-21,3.7,7.16,1,1,0
S101081,2022-10-01,2.4,6.14,0,0,1
S101082,2022-06-25,1.1,9.04,0,0,1
S101083,2022-06-16,9.0,6.12,1,1,1
S101084,2022-12-19,7.1,7.49,1,1,1
S101085,2021-11-01,2.8,7.75,0,0,1
S101086,2023-04-04,1.8,7.83,0,0,0
S101087,2022-03-18,8.8,6.81,1,0,1
S101088,2023-08-02,4.8,4.34,1,1,0
S101089,2023-05-27,3.4,7.26,2,1,0
S101090,2023-03-23,6.5,5.43,2,0,0
S101091,2023-02-13,3.2,7.85,1,1,0
S101092,2023-08-20,1.0,8.78,1,0,0
S101093,2022-09-25,14.4,7.29,2,0,0
S101094,2021-09-25,4.4,4.42,2,0,1
S101095,2022-03-30,3.0,6.56,0,1,0
S101096,2023-05-13,12.3,6.15,0,0,1
S101097,2022-05-13,23.1,8.16,0,1,1
S101098,2022-02-23,21.8,6.77,0,2,0
S101099,2021-07-18,2.1,7.45,1,0,0
S101100,2022-09-10,6.9,7.45,0,0,1
S101101,2021-12-23,1.2,6.79,1,0,1
S101102,2022-11-21,3.4,6.58,1,0,1
S101103,2023-07-28,7.0,7.08,2,0,1
S101104,2022-08-14,4.1,7.91,2,1,1
S101105,2022-08-28,1.0,5.71,1,0,1
S101106,2021-12-13,1.0,6.71,0,0,0
S101107,2022-09-04,4.1,4.04,1,0,1
S101108,2022-03-09,1.1,8.87,0,0,1
S101109,2022-04-11,7.9,6.0,0,0,1
S101110,2021-12-27,14.9,6.29,0,0,1
S101111,2021-10-31,31.2,6.82,1,0,0
S101112,2023-08-15,29.7,8.36,0,1,0
S101113,2022-02-10,1.8,6.11,1,1,0
