student_id,gender,age,stream_branch,degree,college_tier,city_tier,state,family_income_lpa
STU00413,Male,24,Computer Science,BE,1,3,West Bengal,8.2
STU00414,Male,23,Civil,BE,3,2,Maharashtra,10.8
STU00415,Male,25,Mechanical,BE,2,2,Maharashtra,2.62
STU00416,Female,24,Computer Science,BE,1,3,Karnataka,14.06
STU00417,Female,25,Computer Science,BE,3,2,Maharashtra,15.75
STU00418,Male,22,Information Technology,MCA,2,3,Tamil Nadu,9.33
STU00419,Female,22,Mechanical,BE,2,2,Uttar Pradesh,7.25
STU00420,Male,21,AI & DS,BE,3,1,Tamil Nadu,4.66
STU00421,Male,22,Civil,BTech,2,2,Uttar Pradesh,8.41
STU00422,Female,21,Electronics,BE,3,2,Maharashtra,1.75
STU00423,Female,20,Information Technology,BTech,3,1,Uttar Pradesh,10.54
STU00424,Male,25,Information Technology,MCA,2,3,Gujarat,6.18
STU00425,Female,23,Civil,BTech,3,2,Uttar Pradesh,5.22
STU00426,Male,25,Civil,BTech,3,3,Karnataka,3.46
STU00427,Female,22,Mechanical,BE,3,2,Maharashtra,5.36
STU00428,Female,21,Civil,BE,1,3,Tamil Nadu,8.63
STU00429,Female,20,Information Technology,BE,3,3,Telangana,12.4
STU00430,Male,20,Electronics,BTech,3,2,Gujarat,13.76
STU00431,Female,22,Civil,BE,2,2,Uttar Pradesh,2.18
STU00432,Female,22,Civil,BE,2,3,Uttar Pradesh,4.89
STU00433,Male,23,Electronics,BE,2,3,Tamil Nadu,6.04
STU00434,Male,20,Electronics,MCA,3,2,Delhi,11.63
STU00435,Male,22,Mechanical,MCA,3,3,Uttar Pradesh,7.6
STU00436,Male,21,Electronics,BTech,3,1,Delhi,10.46
STU00437,Male,21,Computer Science,MCA,2,2,Telangana,1.0
STU00438,Other,22,Mechanical,MCA,2,3,Gujarat,9.19
STU00439,Female,20,Civil,MCA,2,3,Delhi,1.06
STU00440,Male,25,Electronics,BE,3,1,Delhi,3.72
STU00441,Female,23,AI & DS,BE,3,3,Karnataka,15.32
STU00442,Male,22,Civil,BE,3,1,Delhi,10.42
STU00443,Female,21,Electronics,BE,3,2,Telangana,4.64
STU00444,Male,23,AI & DS,BE,3,1,Karnataka,7.27
STU00445,Female,22,Mechanical,BTech,3,1,Telangana,4.11
STU00446,Female,23,Computer Science,BE,2,3,Tamil Nadu,1.0
STU00447,Female,22,Information Technology,BE,3,1,Tamil Nadu,9.75
STU00448,Male,25,Mechanical,MCA,3,3,Delhi,10.45
STU00449,Female,24,AI & DS,MCA,2,2,West Bengal,12.64
STU00450,Female,25,AI & DS,BE,2,2,Tamil Nadu,9.46
STU00451,Male,20,Information Technology,MCA,1,2,West Bengal,9.51
STU00452,Female,22,Computer Science,MCA,3,2,Maharashtra,8.86
STU00453,Male,23,AI & DS,BTech,3,2,Tamil Nadu,13.83
STU00454,Female,22,Civil,BE,3,3,Delhi,4.94
STU00455,Male,23,AI & DS,BE,3,3,West Bengal,6.33
STU00456,Female,23,Computer Science,BTech,1,2,Uttar Pradesh,10.16
STU00457,Female,21,Computer Science,MCA,2,1,Gujarat,2.34
STU00458,Male,23,Computer Science,MCA,3,3,Karnataka,15.82
STU00459,Male,21,Electronics,BE,2,2,Gujarat,14.01
STU00460,Male,23,Mechanical,MCA,2,2,Uttar Pradesh,12.62
STU00461,Male,23,AI & DS,MCA,2,2,Karnataka,1.0
STU00462,Male,22,Mechanical,MCA,3,3,Uttar Pradesh,9.53
STU00463,Male,24,AI & DS,BTech,3,2,Maharashtra,19.91
STU00464,Other,24,Civil,BTech,2,2,Telangana,9.52
STU00465,Male,24,Information Technology,BTech,2,3,Maharashtra,12.67
STU00466,Male,21,Computer Science,MCA,1,3,Maharashtra,6.89
STU00467,Male,21,Computer Science,BTech,3,2,Telangana,9.38
STU00468,Female,22,Computer Science,BE,3,2,Uttar Pradesh,15.38
STU00469,Female,21,AI & DS,MCA,3,1,Uttar Pradesh,15.13
STU00470,Female,24,AI & DS,MCA,3,2,Tamil Nadu,1.07
STU00471,Female,25,Mechanical,BTech,3,3,Karnataka,10.52
STU00472,Male,20,Electronics,BTech,3,3,Uttar Pradesh,3.05
STU00473,Female,21,Information Technology,BE,3,2,West Bengal,4.49
STU00474,Male,22,AI & DS,MCA,2,1,Tamil Nadu,11.54
STU00475,Female,20,Information Technology,MCA,1,3,Gujarat,15.64
STU00476,Male,21,Mechanical,MCA,3,1,Tamil Nadu,8.57
STU00477,Female,22,Electronics,BE,3,2,Uttar Pradesh,12.73
STU00478,Female,22,Mechanical,BE,3,1,Gujarat,8.46
STU00479,Male,21,Information Technology,BE,3,1,Karnataka,5.21
STU00480,Male,20,Computer Science,BE,2,3,Maharashtra,8.91
STU00481,Male,22,Mechanical,BTech,3,1,Telangana,5.85
STU00482,Female,23,AI & DS,MCA,3,2,Karnataka,7.66
STU00483,Female,23,AI & DS,BE,3,3,Tamil Nadu,6.38
STU00484,Male,25,Electronics,BE,3,2,Gujarat,13.69
STU00485,Male,24,Electronics,BE,3,3,Uttar Pradesh,12.69
STU00486,Male,24,Electronics,BTech,1,2,Telangana,13.81
STU00487,Male,22,Mechanical,BTech,3,1,Delhi,17.15
STU00488,Male,22,Electronics,MCA,1,2,Uttar Pradesh,4.62
STU00489,Male,22,Mechanical,MCA,3,3,Telangana,16.35
STU00490,Male,20,Civil,MCA,2,2,Telangana,8.23
STU00491,Female,21,Mechanical,BE,2,2,Tamil Nadu,11.22
STU00492,Male,23,Electronics,BE,3,2,Delhi,17.24
STU00493,Male,24,Civil,BTech,1,1,Karnataka,15.54
STU00494,Female,21,AI & DS,BE,2,2,Maharashtra,5.63
STU00495,Female,24,AI & DS,BTech,3,2,Gujarat,9.53
STU00496,Male,24,Information Technology,BE,1,3,Gujarat,11.57
STU00497,Male,24,Mechanical,BTech,3,3,Uttar Pradesh,14.94
STU00498,Male,22,Civil,MCA,2,3,Uttar Pradesh,10.21
STU00499,Male,24,Electronics,MCA,3,3,Maharashtra,16.76
STU00500,Female,25,AI & DS,MCA,3,3,Delhi,1.7
STU00501,Female,24,Civil,MCA,3,3,Maharashtra,3.09
STU00502,Male,23,Computer Science,BTech,1,3,Uttar Pradesh,17.97
STU00503,Male,22,Mechanical,BE,2,3,Delhi,6.89
STU00504,Male,24,Electronics,BTech,3,3,Tamil Nadu,6.05
STU00505,Male,20,Computer Science,BTech,3,2,Uttar Pradesh,11.65
STU00506,Female,23,Electronics,BE,1,1,Gujarat,10.37
STU00507,Male,25,Computer Science,BE,3,2,West Bengal,10.85
STU00508,Male,20,Electronics,BTech,3,3,Karnataka,7.6
STU00509,Male,25,AI & DS,BTech,3,2,Telangana,4.45
STU00510,Male,23,Civil,BTech,2,2,Delhi,12.88
STU00511,Male,20,Mechanical,BTech,1,3,Uttar Pradesh,11.78
STU00512,Female,21,Mechanical,BTech,3,2,Uttar Pradesh,6.6
STU00513,Male,24,Mechanical,BTech,3,1,Uttar Pradesh,10.45
STU00514,Male,25,Information Technology,BE,2,1,Delhi,10.93
STU00515,Female,24,Civil,BTech,3,1,Karnataka,8.39
STU00516,Male,23,Computer Science,BE,2,3,West Bengal,8.38
STU00517,Male,21,Civil,BE,2,3,Telangana,11.63
STU00518,Female,21,Electronics,BE,3,2,Karnataka,9.01
STU00519,Male,25,Civil,MCA,2,3,Gujarat,3.23
STU00520,Female,20,Information Technology,BE,1,1,Karnataka,12.25
STU00521,Male,21,Civil,BE,2,3,Tamil Nadu,13.73
STU00522,Female,22,Mechanical,BTech,2,1,Uttar Pradesh,14.69
STU00523,Male,20,Mechanical,BE,2,3,Tamil Nadu,6.83
STU00524,Male,25,Civil,BTech,3,2,West Bengal,12.68
STU00525,Male,23,Information Technology,BE,3,1,Tamil Nadu,1.98
STU00526,Male,22,Mechanical,MCA,2,2,West Bengal,2.15
STU00527,Male,25,Civil,BTech,2,3,Karnataka,9.6
STU00528,Male,23,Information Technology,MCA,2,3,Gujarat,6.99
STU00529,Female,24,Civil,MCA,1,2,West Bengal,5.26
STU00530,Male,20,Civil,BTech,1,1,Telangana,9.05
STU00531,Male,21,Mechanical,BTech,2,2,Delhi,15.05
STU00532,Female,21,Mechanical,BE,2,3,Maharashtra,2.71
STU00533,Male,22,Information Technology,BTech,3,3,Karnataka,8.03
STU00534,Male,20,Information Technology,MCA,3,3,Uttar Pradesh,1.0
STU00535,Male,23,Civil,BE,2,2,Maharashtra,14.08
STU00536,Male,20,Electronics,MCA,3,1,Tamil Nadu,5.29
STU00537,Male,24,Civil,MCA,2,2,Gujarat,5.93
STU00538,Male,25,Electronics,MCA,3,3,Maharashtra,7.76
STU00539,Male,22,AI & DS,BE,2,2,Tamil Nadu,13.64
STU00540,Male,23,Civil,MCA,3,3,Tamil Nadu,13.52
STU00541,Male,24,Computer Science,MCA,2,3,West Bengal,5.9
STU00542,Male,25,AI & DS,BE,3,3,Gujarat,4.6
STU00543,Male,24,AI & DS,BTech,2,2,Maharashtra,10.35
STU00544,Male,25,Computer Science,MCA,3,1,Telangana,6.21
STU00545,Female,22,Mechanical,BE,2,1,Delhi,7.04
STU00546,Male,21,Civil,BE,2,2,Tamil Nadu,6.93
STU00547,Female,24,AI & DS,BE,2,3,Karnataka,15.5
STU00548,Male,23,Mechanical,BTech,3,3,West Bengal,3.89
STU00549,Other,24,AI & DS,BE,3,3,Tamil Nadu,6.64
STU00550,Male,21,Electronics,BTech,2,3,Telangana,10.6
STU00551,Male,23,AI & DS,BE,3,3,Uttar Pradesh,15.41
STU00552,Male,20,AI & DS,BTech,2,2,Karnataka,7.26
STU00553,Male,22,Information Technology,MCA,3,3,Karnataka,18.79
STU00554,Female,24,AI & DS,BE,1,2,Maharashtra,5.96
STU00555,Female,22,Mechanical,BTech,1,1,Tamil Nadu,9.83
STU00556,Male,25,Computer Science,BE,3,1,Karnataka,2.53
STU00557,Female,25,Information Technology,MCA,2,1,Uttar Pradesh,5.4
STU00558,Male,22,Civil,MCA,2,2,Maharashtra,8.81
STU00559,Male,20,AI & DS,MCA,3,3,Delhi,8.55
STU00560,Female,22,Information Technology,BTech,2,2,West Bengal,13.37
STU00561,Female,23,Electronics,BE,1,1,Uttar Pradesh,9.05
STU00562,Male,25,AI & DS,BTech,2,1,Gujarat,14.31
STU00563,Female,20,AI & DS,BE,3,1,Maharashtra,3.05
STU00564,Male,23,Electronics,MCA,3,3,Uttar Pradesh,12.07
STU00565,Male,25,Computer Science,BTech,3,2,Uttar Pradesh,5.85
STU00566,Male,21,Electronics,BE,3,2,Maharashtra,8.12
STU00567,Male,21,Electronics,MCA,3,2,Uttar Pradesh,12.11
STU00568,Male,23,Computer Science,MCA,2,2,Karnataka,6.76
STU00569,Male,23,Computer Science,BTech,2,3,Delhi,9.43
STU00570,Male,20,Mechanical,MCA,3,2,Uttar Pradesh,8.99
STU00571,Female,25,Electronics,BTech,1,1,Tamil Nadu,15.49
STU00572,Female,23,Information Technology,MCA,2,2,Delhi,6.65
STU00573,Female,21,Electronics,MCA,2,3,Karnataka,2.0
STU00574,Male,21,Computer Science,BE,2,2,Delhi,1.86
STU00575,Female,23,Electronics,MCA,3,2,Maharashtra,8.96
STU00576,Female,24,AI & DS,BTech,3,1,Maharashtra,11.9
STU00577,Female,25,Electronics,MCA,3,2,West Bengal,1.0
STU00578,Male,23,Information Technology,MCA,1,2,Telangana,15.0
STU00579,Female,21,Mechanical,BE,3,3,Telangana,9.71
STU00580,Male,25,Electronics,MCA,1,1,Karnataka,18.39
STU00581,Male,24,Civil,BE,3,2,West Bengal,15.76
STU00582,Male,22,Electronics,BTech,1,3,Tamil Nadu,14.13
STU00583,Female,22,Information Technology,MCA,1,2,Karnataka,8.31
STU00584,Male,20,Information Technology,BTech,1,3,Maharashtra,7.51
STU00585,Male,21,Information Technology,BTech,3,3,Tamil Nadu,3.49
STU00586,Female,20,Information Technology,BE,3,2,Telangana,8.16
STU00587,Male,24,Civil,BE,2,2,Karnataka,15.63
STU00588,Male,24,Civil,BTech,1,2,Delhi,14.05
STU00589,Male,22,Electronics,BE,2,1,Gujarat,8.24
STU00590,Male,24,Information Technology,BE,2,2,Telangana,9.03
STU00591,Male,21,Mechanical,BE,3,3,Delhi,9.58
STU00592,Male,21,Information Technology,BTech,3,2,Delhi,7.46
STU00593,Female,21,AI & DS,MCA,3,1,Telangana,4.23
STU00594,Female,23,AI & DS,MCA,3,2,Uttar Pradesh,8.79
STU00595,Male,22,Mechanical,BE,1,2,Delhi,1.0
STU00596,Female,24,Computer Science,BTech,1,2,Gujarat,8.9
STU00597,Male,24,Mechanical,MCA,3,1,Telangana,4.94
STU00598,Female,20,AI & DS,BE,2,2,Tamil Nadu,16.19
STU00599,Male,21,Information Technology,BE,1,1,Tamil Nadu,1.0
STU00600,Female,20,Electronics,BE,3,3,Telangana,6.63
STU00601,Female,23,Information Technology,MCA,3,3,Delhi,6.9
STU00602,Female,23,Mechanical,BE,3,1,Tamil Nadu,4.53
STU00603,Female,22,Information Technology,BE,3,3,Telangana,10.56
STU00604,Male,20,Computer Science,BTech,2,3,Karnataka,6.67
STU00605,Female,22,Information Technology,BE,2,3,Maharashtra,5.83
STU00606,Male,24,Electronics,BE,3,3,Delhi,19.79
STU00607,Male,21,Electronics,BTech,2,1,Gujarat,11.75
STU00608,Female,22,Computer Science,BE,3,2,Delhi,4.52
STU00609,Male,25,Computer Science,BTech,2,1,Maharashtra,2.78
STU00610,Female,23,AI & DS,MCA,3,3,Telangana,3.47
STU00611,Male,22,Computer Science,BTech,3,3,Gujarat,7.47
STU00612,Male,20,Information Technology,BTech,3,2,West Bengal,5.82
STU00613,Female,25,Computer Science,BTech,1,1,West Bengal,17.19
STU00614,Male,23,Mechanical,BTech,3,3,Uttar Pradesh,6.51
STU00615,Female,20,Information Technology,BTech,3,3,Telangana,3.67
STU00616,Male,20,Computer Science,MCA,2,2,Tamil Nadu,14.5
STU00617,Male,25,Mechanical,BE,2,2,Gujarat,9.25
STU00618,Female,21,Electronics,BE,3,3,Karnataka,7.47
STU00619,Female,25,AI & DS,MCA,2,2,Delhi,3.02
STU00620,Female,24,Mechanical,MCA,2,3,Telangana,8.46
STU00621,Male,21,Mechanical,BE,1,1,Telangana,9.47
STU00622,Female,25,Computer Science,BE,1,2,Delhi,5.14
STU00623,Male,24,Civil,BTech,2,2,Telangana,1.77
STU00624,Male,21,Electronics,MCA,2,1,Delhi,5.93
STU00625,Male,22,Electronics,BTech,1,2,Uttar Pradesh,7.0
STU00626,Female,22,AI & DS,MCA,3,3,Telangana,3.79
STU00627,Male,20,Civil,MCA,3,2,Telangana,6.21
STU00628,Male,23,Information Technology,BE,3,2,Gujarat,6.54
STU00629,Male,21,Civil,BTech,2,1,Delhi,18.75
STU00630,Male,24,Civil,BTech,3,2,Telangana,1.17
STU00631,Female,22,Electronics,BTech,2,3,Tamil Nadu,8.61
STU00632,Female,21,Computer Science,MCA,3,2,Tamil Nadu,7.93
STU00633,Male,23,Civil,BTech,3,3,Uttar Pradesh,4.93
STU00634,Male,24,Information Technology,MCA,3,2,Tamil Nadu,9.48
STU00635,Male,23,Information Technology,MCA,2,2,Telangana,6.42
STU00636,Female,24,Mechanical,BE,3,2,Tamil Nadu,11.7
STU00637,Male,22,AI & DS,BTech,3,2,Tamil Nadu,13.89
STU00638,Female,24,Information Technology,MCA,3,2,Maharashtra,9.42
STU00639,Male,22,Mechanical,BTech,3,2,Karnataka,11.86
STU00640,Male,24,Electronics,BTech,3,2,Telangana,9.88
STU00641,Female,20,Mechanical,BTech,3,3,Telangana,14.42
STU00642,Male,24,Electronics,BE,3,3,Karnataka,13.07
STU00643,Female,23,Mechanical,MCA,3,1,Uttar Pradesh,4.82
STU00644,Male,23,Mechanical,BE,2,1,West Bengal,14.17
STU00645,Other,25,Civil,MCA,3,2,West Bengal,5.51
STU00646,Male,22,Computer Science,BTech,3,2,West Bengal,4.97
STU00647,Male,25,Computer Science,BTech,2,2,Gujarat,7.45
STU00648,Male,23,AI & DS,BTech,2,3,Tamil Nadu,1.0
STU00649,Male,20,AI & DS,BTech,2,2,West Bengal,18.21
STU00650,Male,23,Information Technology,BTech,3,2,Uttar Pradesh,3.78
STU00651,Male,20,Mechanical,MCA,2,1,Delhi,19.97
STU00652,Male,22,Electronics,BTech,3,1,Gujarat,7.59
STU00653,Male,25,Information Technology,BTech,3,2,West Bengal,7.55
STU00654,Male,25,Electronics,MCA,3,1,Karnataka,11.39
STU00655,Male,25,Computer Science,BTech,3,1,Karnataka,1.71
STU00656,Male,22,Computer Science,BE,2,3,West Bengal,2.12
STU00657,Male,21,Computer Science,MCA,2,2,Gujarat,6.54
STU00658,Male,23,Mechanical,BE,3,2,Telangana,16.76
STU00659,Male,21,Computer Science,BE,2,1,West Bengal,15.12
STU00660,Female,21,Electronics,MCA,3,3,Delhi,16.41
STU00661,Female,22,Computer Science,MCA,3,2,Karnataka,13.16
STU00662,Male,21,Civil,BTech,3,2,Uttar Pradesh,4.7
STU00663,Male,22,Civil,MCA,3,3,Uttar Pradesh,10.72
STU00664,Male,25,Computer Science,BE,1,2,Gujarat,9.97
STU00665,Male,22,Computer Science,BE,3,3,Tamil Nadu,6.93
STU00666,Male,23,Information Technology,BTech,3,1,Delhi,8.22
STU00667,Male,20,Information Technology,MCA,3,3,Uttar Pradesh,4.85
STU00668,Male,25,Computer Science,BE,2,1,Karnataka,10.42
STU00669,Male,24,Electronics,MCA,3,3,Telangana,16.85
STU00670,Male,21,Computer Science,BE,2,2,Uttar Pradesh,7.96
STU00671,Male,24,Computer Science,MCA,2,2,Karnataka,10.83
STU00672,Male,20,Mechanical,BE,3,1,Telangana,1.0
STU00673,Male,21,Computer Science,BTech,2,2,West Bengal,8.21
STU00674,Male,20,Computer Science,BE,2,3,Uttar Pradesh,5.49
STU00675,Male,25,Electronics,BE,3,3,West Bengal,8.71
STU00676,Female,20,Electronics,BE,3,3,Gujarat,14.98
STU00677,Female,22,Electronics,MCA,2,3,Tamil Nadu,5.3
STU00678,Male,25,Civil,MCA,2,2,Uttar Pradesh,15.1
STU00679,Female,24,Mechanical,MCA,2,1,Delhi,1.62
STU00680,Male,22,Computer Science,BE,2,2,Tamil Nadu,5.52
STU00681,Female,25,Information Technology,BTech,1,3,Maharashtra,2.72
STU00682,Male,22,Mechanical,BTech,3,1,Maharashtra,7.6
STU00683,Female,24,Mechanical,MCA,2,1,Telangana,5.22
STU00684,Female,25,Information Technology,BE,2,3,Maharashtra,10.64
STU00685,Female,20,Civil,MCA,2,3,West Bengal,7.51
STU00686,Male,22,AI & DS,MCA,1,2,Gujarat,11.46
STU00687,Male,23,Computer Science,BTech,2,2,Uttar Pradesh,8.71
STU00688,Male,24,AI & DS,BTech,3,1,Delhi,13.19
STU00689,Female,23,AI & DS,BTech,1,3,Maharashtra,3.86
STU00690,Female,23,Civil,BTech,2,2,Tamil Nadu,4.46
STU00691,Female,20,AI & DS,MCA,3,2,Gujarat,12.01
STU00692,Male,21,Electronics,BE,2,3,Uttar Pradesh,10.23
STU00693,Male,23,AI & DS,MCA,3,1,Gujarat,15.9
STU00694,Female,24,Computer Science,MCA,3,2,Karnataka,9.73
STU00695,Male,24,Civil,MCA,2,1,Telangana,12.2
STU00696,Male,20,Mechanical,BTech,2,3,Karnataka,12.54
STU00697,Female,20,Electronics,BE,1,2,Telangana,4.51
STU00698,Male,21,Civil,BTech,3,3,Tamil Nadu,7.17
STU00699,Male,22,AI & DS,BTech,2,2,Telangana,13.4
STU00700,Male,23,Electronics,BE,3,2,West Bengal,2.24
STU00701,Male,20,Civil,MCA,2,2,Maharashtra,2.82
STU00702,Female,24,AI & DS,MCA,2,3,Delhi,3.2
STU00703,Female,22,Civil,BE,2,3,Telangana,6.18
STU00704,Male,25,Mechanical,BTech,2,3,Karnataka,14.2
STU00705,Female,21,AI & DS,BE,1,2,Tamil Nadu,7.5
STU00706,Male,24,Information Technology,MCA,3,2,Telangana,5.7
STU00707,Female,23,Electronics,MCA,2,3,Telangana,12.86
STU00708,Male,24,Computer Science,MCA,3,2,West Bengal,10.45
STU00709,Female,24,Civil,BTech,3,3,Delhi,3.4
STU00710,Male,22,Mechanical,BTech,2,3,Gujarat,1.45
STU00711,Female,25,Mechanical,MCA,2,3,Telangana,12.45
STU00712,Male,20,Computer Science,BE,2,2,Tamil Nadu,1.0
STU00713,Female,23,Computer Science,BE,3,2,Maharashtra,14.19
STU00714,Female,23,Mechanical,BTech,2,2,Tamil Nadu,15.0
STU00715,Male,21,Mechanical,BE,3,2,Uttar Pradesh,19.71
STU00716,Male,24,Civil,BTech,1,1,Maharashtra,13.77
STU00717,Male,21,Civil,BTech,2,2,Telangana,9.45
STU00718,Female,23,Information Technology,MCA,3,2,Delhi,16.71
STU00719,Female,20,Mechanical,MCA,3,3,Karnataka,7.84
STU00720,Male,21,Computer Science,BE,2,3,Karnataka,4.14
STU00721,Female,21,Mechanical,MCA,3,2,Telangana,16.1
STU00722,Female,21,Mechanical,BE,1,1,Telangana,1.0
STU00723,Female,21,Information Technology,BTech,1,2,Maharashtra,6.53
STU00724,Female,23,Civil,MCA,1,3,Maharashtra,10.8
STU00725,Female,23,Mechanical,MCA,2,2,Maharashtra,7.85
STU00726,Female,20,AI & DS,BTech,1,2,Maharashtra,7.59
STU00727,Male,22,Mechanical,BE,1,1,Karnataka,6.24
STU00728,Female,23,Mechanical,MCA,3,2,Gujarat,6.8
STU00729,Male,23,Electronics,BE,1,1,Maharashtra,1.0
STU00730,Male,24,Civil,MCA,3,2,Gujarat,5.43
STU00731,Female,20,Civil,MCA,1,1,Karnataka,7.15
STU00732,Female,20,Computer Science,BE,3,2,Karnataka,13.67
STU00733,Female,22,Electronics,MCA,3,2,Delhi,15.88
STU00734,Female,23,Civil,BE,3,3,Maharashtra,16.74
STU00735,Female,20,Computer Science,BTech,1,2,Delhi,10.01
STU00736,Male,22,Information Technology,BTech,2,1,West Bengal,3.88
STU00737,Male,24,Electronics,MCA,3,3,Karnataka,1.69
STU00738,Male,25,Mechanical,BTech,3,2,Gujarat,14.88
STU00739,Male,21,Electronics,MCA,3,3,Gujarat,2.68
STU00740,Female,23,Computer Science,BTech,3,3,Karnataka,4.78
STU00741,Female,21,Electronics,BE,2,3,Tamil Nadu,15.22
STU00742,Male,25,Electronics,BE,3,1,Karnataka,7.79
STU00743,Male,22,Mechanical,BE,1,2,Uttar Pradesh,1.0
STU00744,Female,25,Computer Science,BTech,1,1,Tamil Nadu,3.87
STU00745,Male,21,Mechanical,MCA,3,2,Karnataka,5.6
STU00746,Female,21,Electronics,MCA,3,2,Uttar Pradesh,7.54
STU00747,Female,24,Computer Science,BE,1,2,West Bengal,1.49
STU00748,Male,24,AI & DS,BE,2,2,Gujarat,1.0
STU00749,Female,24,Civil,MCA,3,3,Telangana,11.01
STU00750,Male,22,Mechanical,BE,1,2,Delhi,5.11
STU00751,Male,21,Computer Science,MCA,2,3,Maharashtra,6.42
STU00752,Other,23,Computer Science,BE,3,3,Tamil Nadu,1.0
STU00753,Male,22,Computer Science,MCA,3,3,Gujarat,12.98
STU00754,Male,25,Computer Science,BE,2,1,Delhi,2.35
STU00755,Male,24,Mechanical,BE,3,3,West Bengal,15.06
STU00756,Male,23,Computer Science,BE,3,2,Maharashtra,6.78
STU00757,Female,22,Computer Science,MCA,3,2,Maharashtra,1.0
STU00758,Female,24,AI & DS,MCA,2,1,Delhi,11.33
STU00759,Female,22,Information Technology,BE,3,1,Maharashtra,8.88
STU00760,Female,21,AI & DS,BE,3,1,Telangana,15.53
STU00761,Male,22,Computer Science,BE,1,1,Delhi,5.74
STU00762,Female,25,AI & DS,BTech,2,3,Telangana,13.98
STU00763,Female,24,AI & DS,MCA,2,3,Tamil Nadu,12.24
STU00764,Female,21,Civil,BTech,3,3,Gujarat,8.77
STU00765,Female,25,Mechanical,BTech,2,2,Delhi,13.57
STU00766,Male,25,Computer Science,MCA,3,1,Uttar Pradesh,5.76
STU00767,Male,24,AI & DS,MCA,1,1,West Bengal,11.78
STU00768,Male,23,Civil,MCA,3,2,Maharashtra,16.89
STU00769,Male,25,Civil,BTech,2,2,West Bengal,1.25
STU00770,Female,22,Computer Science,BE,3,2,Tamil Nadu,4.38
STU00771,Male,21,Mechanical,MCA,2,3,Uttar Pradesh,17.23
STU00772,Male,20,Electronics,BE,1,3,Uttar Pradesh,2.18
STU00773,Male,21,Civil,MCA,3,1,Uttar Pradesh,11.32
STU00774,Male,25,AI & DS,MCA,2,2,Telangana,11.68
STU00775,Male,25,Civil,MCA,1,2,Delhi,8.94
STU00776,Male,20,AI & DS,MCA,3,2,Tamil Nadu,8.15
STU00777,Female,25,Electronics,MCA,1,2,Karnataka,12.97
STU00778,Female,22,Mechanical,BTech,3,2,Gujarat,13.81
STU00779,Female,25,Information Technology,BTech,2,3,Uttar Pradesh,7.03
STU00780,Male,22,Information Technology,BE,2,1,Gujarat,10.4
STU00781,Male,20,AI & DS,BE,2,3,Maharashtra,7.01
STU00782,Male,22,Computer Science,MCA,1,2,West Bengal,10.55
STU00783,Male,22,Information Technology,MCA,3,3,Uttar Pradesh,1.53
STU00784,Male,21,Mechanical,BE,3,3,Maharashtra,9.92
STU00785,Female,24,Computer Science,MCA,3,2,Maharashtra,11.72
STU00786,Male,24,Information Technology,MCA,1,3,West Bengal,11.68
STU00787,Female,22,AI & DS,BTech,3,3,Delhi,1.0
STU00788,Female,24,Information Technology,BTech,3,1,Karnataka,8.68
STU00789,Male,24,Mechanical,BE,2,3,Maharashtra,6.05
STU00790,Male,21,Civil,BE,2,3,Tamil Nadu,12.87
STU00791,Female,25,Computer Science,BTech,1,2,Tamil Nadu,1.0
STU00792,Male,23,Mechanical,MCA,3,3,Gujarat,17.79
STU00793,Male,25,Civil,BTech,2,2,Telangana,5.92
STU00794,Male,24,Mechanical,MCA,1,2,Tamil Nadu,10.26
STU00795,Male,21,Information Technology,BTech,2,3,Telangana,1.0
STU00796,Male,21,Electronics,BTech,2,3,Telangana,4.42
STU00797,Male,21,Computer Science,MCA,3,3,Maharashtra,1.49
STU00798,Male,24,Computer Science,MCA,3,2,Delhi,7.04
STU00799,Male,20,Electronics,MCA,3,2,Uttar Pradesh,9.72
STU00800,Male,22,Civil,MCA,2,2,Telangana,8.77
STU00801,Female,20,AI & DS,BTech,2,3,Gujarat,11.05
STU00802,Female,25,Civil,MCA,2,2,Tamil Nadu,7.75
STU00803,Female,21,AI & DS,BE,3,3,Delhi,3.65
STU00804,Female,24,AI & DS,BTech,3,2,Uttar Pradesh,5.88
STU00805,Male,24,AI & DS,BE,1,2,West Bengal,8.6
STU00806,Female,21,Information Technology,BE,2,2,Maharashtra,6.06
STU00807,Male,23,Electronics,BE,2,2,Delhi,1.0
STU00808,Male,23,Mechanical,BE,3,1,Uttar Pradesh,11.99
STU00809,Male,24,Civil,BTech,2,1,Karnataka,1.0
STU00810,Male,24,AI & DS,BTech,3,2,Maharashtra,15.73
STU00811,Female,23,Civil,BTech,3,1,Gujarat,13.07
STU00812,Male,22,AI & DS,BTech,2,1,Uttar Pradesh,10.92
STU00813,Male,25,Information Technology,MCA,3,1,Delhi,11.31
STU00814,Female,25,Electronics,MCA,2,3,Tamil Nadu,13.68
STU00815,Male,24,Computer Science,BTech,3,2,Tamil Nadu,3.29
STU00816,Male,25,Electronics,BTech,3,3,Karnataka,9.48
STU00817,Female,23,AI & DS,MCA,1,2,Uttar Pradesh,24.77
STU00818,Female,24,Civil,BE,2,1,Delhi,14.6
STU00819,Female,20,Civil,BE,3,2,Maharashtra,4.44
STU00820,Male,22,Electronics,BTech,3,1,Karnataka,12.2
STU00821,Male,23,Information Technology,MCA,3,2,Telangana,11.81
STU00822,Male,23,Civil,BTech,3,2,Gujarat,6.91
