student_id,cgpa,backlogs,internships,dsa_problems_solved,github_repos,coding_skills_sakhare,communication_skills,aptitude_score,mock_interview_score,placement_status,company_type,work_mode,salary_lpa,offer_count,layoffs_risk_score
STU00268,7.62,0,5,419,24.0,,100,83,89.0,Placed,Service-Based,Remote,21.7,1,49
STU00269,7.09,0,4,548,36.0,9.0,78,87,84.0,Placed,Product-Based,Hybrid,19.93,3,50
STU00270,8.15,0,3,644,22.0,1.0,64,86,62.0,Placed,Startup,Hybrid,22.98,1,32
STU00271,6.65,0,5,472,21.0,2.0,85,87,91.0,Placed,Product-Based,Remote,20.9,2,65
STU00272,5.52,0,0,548,1.0,2.0,86,77,99.0,Not Placed,Not Placed,,0.0,0,66
STU00273,5.96,1,3,499,18.0,10.0,86,77,80.0,Placed,Product-Based,Hybrid,17.72,3,43
STU00274,7.78,0,3,731,14.0,,72,90,61.0,Placed,Product-Based,Hybrid,20.1,1,22
STU00275,8.09,1,3,850,16.0,,82,94,55.0,Placed,Service-Based,Remote,21.88,2,37
STU00276,6.26,0,3,414,18.0,7.0,93,100,91.0,Not Placed,Not Placed,,0.0,0,46
STU00277,7.4,0,1,507,7.0,,58,71,77.0,Placed,Startup,Hybrid,16.58,1,64
STU00278,7.34,0,1,725,16.0,6.0,79,78,79.0,Placed,Service-Based,Hybrid,23.18,1,0
STU00279,7.01,1,4,492,31.0,4.0,69,62,88.0,Placed,MNC,Hybrid,16.21,3,8
STU00280,7.15,2,2,641,20.0,1.0,80,79,100.0,Placed,MNC,Onsite,15.33,1,54
STU00281,7.21,0,7,677,35.0,,80,92,64.0,Placed,Service-Based,Hybrid,23.21,3,8
STU00282,6.64,1,4,854,14.0,,86,66,100.0,Placed,Startup,Remote,19.75,2,22
STU00283,5.86,0,2,481,18.0,4.0,74,83,91.0,Placed,MNC,Onsite,13.92,2,41
STU00284,5.77,0,2,757,14.0,5.0,76,68,100.0,Placed,Startup,Onsite,14.3,3,23
STU00285,6.77,3,3,699,11.0,,94,99,89.0,Placed,Startup,Onsite,16.47,1,22
STU00286,5.97,0,3,600,18.0,,75,67,100.0,Placed,Startup,Hybrid,18.0,1,55
STU00287,8.11,0,4,565,19.0,,100,86,100.0,Placed,Startup,Hybrid,21.7,1,34
STU00288,8.69,0,1,518,14.0,,97,100,51.0,Placed,Product-Based,Hybrid,21.12,1,56
STU00289,7.75,2,1,628,11.0,8.0,87,94,99.0,Placed,Product-Based,Remote,18.17,3,39
STU00290,6.76,3,3,477,30.0,8.0,61,89,89.0,Placed,MNC,Onsite,20.05,1,65
STU00291,8.12,1,4,729,41.0,3.0,87,80,74.0,Placed,MNC,Hybrid,20.57,2,35
STU00292,7.56,0,3,554,23.0,4.0,99,91,100.0,Placed,Startup,Hybrid,18.33,2,23
STU00293,7.45,3,3,877,23.0,1.0,97,57,94.0,Placed,MNC,Hybrid,17.78,2,35
STU00294,6.82,0,4,614,32.0,,65,68,91.0,Placed,Startup,Hybrid,20.42,3,32
STU00295,6.82,0,5,691,27.0,2.0,82,81,66.0,Placed,Service-Based,Remote,17.08,2,41
STU00296,6.98,0,1,581,6.0,,73,96,89.0,Placed,Service-Based,Hybrid,16.06,2,42
STU00297,7.17,1,2,532,30.0,9.0,68,88,100.0,Placed,MNC,Remote,20.91,2,17
STU00298,8.42,0,3,721,33.0,5.0,100,92,95.0,Placed,Product-Based,Remote,23.57,3,62
STU00299,8.4,0,3,595,18.0,9.0,95,100,100.0,Placed,MNC,Remote,21.22,2,35
STU00300,7.44,1,3,538,31.0,,100,82,100.0,Placed,MNC,Remote,20.89,3,40
STU00301,6.46,0,0,522,15.0,5.0,91,79,100.0,Placed,Startup,Onsite,13.7,3,46
STU00302,7.36,2,2,598,16.0,6.0,69,76,94.0,Placed,Service-Based,Remote,16.62,3,51
STU00303,9.0,0,6,860,39.0,8.0,100,80,97.0,Placed,MNC,Onsite,29.57,2,31
STU00304,7.51,0,6,768,29.0,1.0,88,58,72.0,Placed,MNC,Hybrid,24.49,3,31
STU00305,7.19,0,2,698,18.0,1.0,93,72,58.0,Placed,Service-Based,Hybrid,16.72,2,22
STU00306,6.96,0,1,523,16.0,,93,87,85.0,Placed,Startup,Onsite,17.68,2,38
STU00307,6.93,0,1,667,11.0,,89,74,80.0,Placed,Startup,Remote,15.24,1,15
STU00308,7.44,0,3,669,28.0,3.0,83,75,86.0,Placed,Startup,Onsite,17.56,3,40
STU00309,5.33,0,1,599,11.0,,87,80,100.0,Not Placed,Not Placed,,0.0,0,47
STU00310,5.22,1,2,537,19.0,,89,100,92.0,Placed,Product-Based,Remote,12.84,3,31
STU00311,6.46,0,2,397,14.0,,94,52,100.0,Placed,MNC,Hybrid,16.17,2,34
STU00312,8.38,0,3,857,26.0,,73,65,82.0,Placed,Product-Based,Hybrid,27.56,2,25
STU00313,7.64,0,8,708,36.0,7.0,99,63,85.0,Placed,Service-Based,Remote,26.02,2,20
STU00314,7.3,1,3,694,34.0,,96,52,82.0,Placed,Product-Based,Hybrid,23.53,3,34
STU00315,7.77,0,2,659,6.0,9.0,100,69,83.0,Placed,Product-Based,Onsite,14.1,2,39
STU00316,7.35,2,4,699,27.0,8.0,100,63,83.0,Placed,MNC,Onsite,21.29,3,38
STU00317,7.18,0,1,561,5.0,7.0,88,73,63.0,Placed,Startup,Onsite,11.08,1,50
STU00318,9.07,0,4,664,37.0,,100,100,94.0,Placed,Service-Based,Onsite,27.62,2,16
STU00319,6.97,0,2,689,20.0,,86,84,70.0,Placed,Product-Based,Remote,16.78,2,18
STU00320,7.52,0,0,799,4.0,5.0,84,89,82.0,Placed,Service-Based,Onsite,15.84,2,40
STU00321,7.31,1,2,876,18.0,,98,84,81.0,Placed,MNC,Onsite,18.97,1,29
STU00322,7.99,0,4,552,21.0,,100,77,100.0,Placed,Startup,Remote,18.14,1,26
STU00323,7.29,0,2,635,18.0,,81,75,87.0,Not Placed,Not Placed,,0.0,0,51
STU00324,7.52,0,5,712,24.0,,100,87,92.0,Placed,Service-Based,Hybrid,22.19,2,46
STU00325,7.83,0,4,622,35.0,,77,88,70.0,Placed,Startup,Onsite,22.98,2,30
STU00326,6.07,0,1,684,31.0,,100,54,84.0,Placed,MNC,Onsite,13.46,1,20
STU00327,6.95,0,1,787,36.0,,63,49,75.0,Placed,Service-Based,Onsite,19.01,2,36
STU00328,5.5,0,2,487,14.0,,91,64,95.0,Not Placed,Not Placed,,0.0,0,69
STU00329,7.15,1,7,831,29.0,,100,98,92.0,Placed,MNC,Hybrid,25.08,3,7
STU00330,7.25,0,4,579,27.0,,89,87,57.0,Placed,Service-Based,Onsite,19.55,1,36
STU00331,7.85,2,2,685,17.0,,88,66,100.0,Placed,MNC,Hybrid,18.67,2,17
STU00332,8.09,1,6,809,27.0,1.0,92,62,92.0,Placed,Service-Based,Onsite,25.98,2,59
STU00333,7.28,0,0,623,4.0,,96,100,93.0,Placed,Service-Based,Hybrid,11.65,1,44
STU00334,5.42,0,3,558,19.0,2.0,67,58,68.0,Placed,Startup,Hybrid,15.7,2,9
STU00335,6.42,0,2,375,14.0,,75,64,72.0,Placed,Startup,Hybrid,15.31,3,16
STU00336,7.89,0,5,588,38.0,2.0,98,75,94.0,Placed,Service-Based,Hybrid,20.67,3,16
STU00337,7.45,0,1,702,10.0,,90,91,95.0,Placed,Service-Based,Hybrid,20.29,1,50
STU00338,7.53,0,1,792,1.0,,87,90,76.0,Placed,MNC,Remote,18.24,2,14
STU00339,8.69,0,8,905,21.0,6.0,94,57,74.0,Placed,Product-Based,Onsite,27.12,1,14
STU00340,6.75,0,2,377,14.0,,61,80,71.0,Placed,Startup,Remote,14.86,2,65
STU00341,7.81,0,3,741,20.0,10.0,93,87,81.0,Placed,Startup,Hybrid,21.61,2,19
STU00342,7.26,0,4,523,3.0,,99,80,100.0,Placed,Startup,Hybrid,15.3,2,38
STU00343,7.13,0,6,662,31.0,,95,100,97.0,Placed,Service-Based,Remote,22.89,2,29
STU00344,7.59,0,2,580,20.0,,91,73,76.0,Placed,Startup,Onsite,19.05,2,25
STU00345,7.74,2,3,436,17.0,,71,83,69.0,Placed,Service-Based,Onsite,19.77,2,51
STU00346,7.49,3,3,707,29.0,,79,46,62.0,Placed,Service-Based,Onsite,25.57,2,34
STU00347,6.79,0,2,572,30.0,9.0,72,83,78.0,Placed,MNC,Hybrid,17.95,1,45
STU00348,9.31,0,0,803,6.0,,97,100,100.0,Placed,Startup,Onsite,21.9,2,33
STU00349,7.39,0,5,669,24.0,,92,88,89.0,Placed,MNC,Remote,25.93,1,58
STU00350,8.26,0,5,829,34.0,4.0,95,66,67.0,Placed,Startup,Hybrid,21.25,1,53
STU00351,6.46,0,6,506,37.0,,77,83,100.0,Placed,Service-Based,Hybrid,23.92,3,48
STU00352,6.79,0,3,598,23.0,,75,100,83.0,Placed,MNC,Hybrid,17.3,2,0
STU00353,5.65,1,2,781,9.0,2.0,54,72,91.0,Placed,Product-Based,Remote,12.29,1,28
STU00354,7.74,0,2,609,12.0,9.0,86,86,90.0,Placed,Product-Based,Onsite,20.36,3,35
STU00355,7.5,3,6,703,24.0,,90,73,76.0,Placed,Service-Based,Remote,22.9,2,31
STU00356,8.2,2,2,617,11.0,,100,96,99.0,Placed,Product-Based,Hybrid,15.93,2,61
STU00357,6.45,0,3,715,30.0,3.0,81,85,96.0,Placed,Product-Based,Remote,19.48,1,15
STU00358,8.2,0,7,1072,29.0,,88,79,78.0,Placed,MNC,Hybrid,26.77,2,59
STU00359,8.21,0,1,915,0.0,,72,86,71.0,Placed,Product-Based,Hybrid,14.98,2,27
STU00360,7.77,1,3,673,19.0,5.0,100,68,90.0,Placed,Service-Based,Onsite,22.15,2,18
STU00361,8.78,0,1,604,28.0,1.0,77,90,83.0,Placed,Product-Based,Remote,18.61,3,46
STU00362,7.53,2,2,755,16.0,5.0,97,100,79.0,Placed,MNC,Hybrid,18.66,2,42
STU00363,7.66,2,1,727,0.0,8.0,98,80,99.0,Placed,MNC,Remote,14.84,2,16
STU00364,8.01,0,1,571,17.0,10.0,100,81,100.0,Placed,Service-Based,Remote,18.53,2,52
STU00365,8.26,0,3,857,17.0,,91,77,82.0,Placed,MNC,Remote,24.5,3,31
STU00366,7.08,2,2,593,22.0,9.0,70,100,83.0,Placed,Product-Based,Onsite,20.39,1,6
STU00367,7.73,0,2,508,32.0,,74,90,78.0,Placed,Startup,Hybrid,20.97,3,52
STU00368,8.46,2,1,718,21.0,,77,77,74.0,Placed,Service-Based,Onsite,19.19,3,27
STU00369,6.82,2,0,856,13.0,5.0,90,57,92.0,Placed,Product-Based,Onsite,19.46,3,28
STU00370,7.9,0,1,484,13.0,,87,92,81.0,Placed,Service-Based,Onsite,22.21,2,40
STU00371,7.4,0,5,768,11.0,5.0,85,77,76.0,Placed,MNC,Onsite,18.0,1,28
STU00372,7.19,0,2,619,21.0,6.0,74,71,89.0,Placed,Startup,Onsite,22.77,1,24
STU00373,6.71,0,4,674,8.0,,75,65,56.0,Placed,Product-Based,Remote,17.26,1,64
STU00374,6.94,0,3,577,12.0,7.0,83,73,91.0,Placed,MNC,Remote,17.87,3,25
STU00375,7.78,0,4,782,17.0,,90,90,60.0,Placed,Startup,Hybrid,16.6,1,22
STU00376,6.72,2,5,438,34.0,,99,87,76.0,Placed,Product-Based,Onsite,19.72,2,13
STU00377,7.47,2,3,724,19.0,5.0,92,94,100.0,Placed,Startup,Onsite,20.66,1,2
STU00378,7.27,0,1,781,16.0,1.0,93,84,90.0,Placed,Product-Based,Hybrid,18.61,1,26
STU00379,8.6,0,3,842,14.0,7.0,93,78,100.0,Placed,Service-Based,Onsite,21.22,3,59
STU00380,8.4,2,2,505,18.0,4.0,89,100,86.0,Placed,Startup,Hybrid,18.9,3,22
STU00381,7.42,0,1,853,9.0,,91,91,98.0,Placed,Startup,Onsite,21.12,2,49
STU00382,5.75,0,6,674,27.0,,75,68,49.0,Placed,Service-Based,Hybrid,19.76,3,61
STU00383,8.55,0,2,607,22.0,,94,96,100.0,Placed,Product-Based,Hybrid,24.25,2,40
STU00384,8.27,3,4,779,32.0,9.0,95,70,84.0,Placed,Service-Based,Onsite,21.64,2,31
STU00385,7.77,0,3,343,16.0,,80,90,87.0,Placed,Service-Based,Onsite,21.42,3,24
STU00386,7.75,3,4,454,30.0,,61,73,60.0,Placed,Service-Based,Onsite,20.65,2,53
STU00387,7.79,0,3,608,22.0,5.0,97,69,92.0,Placed,Startup,Remote,18.42,2,65
STU00388,7.04,0,1,572,27.0,,86,99,74.0,Placed,Startup,Remote,17.61,1,44
STU00389,5.67,0,0,551,6.0,,86,88,70.0,Not Placed,Not Placed,,0.0,0,40
STU00390,7.64,0,4,663,18.0,,87,79,83.0,Placed,MNC,Onsite,19.92,3,41
STU00391,9.17,0,0,691,17.0,,100,92,86.0,Placed,Product-Based,Onsite,18.5,1,18
STU00392,8.3,0,1,589,23.0,7.0,94,93,38.0,Placed,MNC,Remote,18.78,1,14
STU00393,6.8,0,2,608,18.0,7.0,88,53,95.0,Placed,MNC,Remote,17.94,2,35
STU00394,6.62,0,3,621,36.0,,100,66,100.0,Placed,Product-Based,Remote,18.0,3,15
STU00395,7.27,1,0,759,17.0,9.0,75,99,79.0,Placed,MNC,Hybrid,14.93,3,42
STU00396,8.21,0,3,708,21.0,4.0,89,70,69.0,Placed,Product-Based,Remote,21.47,1,46
STU00397,7.22,1,2,509,11.0,10.0,83,95,80.0,Placed,Service-Based,Remote,19.44,3,36
STU00398,8.03,0,2,863,8.0,10.0,81,93,79.0,Placed,Startup,Remote,19.55,2,34
STU00399,7.56,0,3,504,23.0,7.0,95,96,91.0,Placed,Startup,Remote,19.31,1,27
STU00400,6.9,1,0,540,0.0,1.0,75,89,78.0,Placed,MNC,Hybrid,9.68,2,53
STU00401,7.59,0,4,782,30.0,,85,85,87.0,Placed,Service-Based,Remote,21.37,1,25
STU00402,8.37,0,2,793,19.0,3.0,95,95,100.0,Placed,Product-Based,Hybrid,17.42,1,29
STU00403,8.17,0,7,594,18.0,,87,86,81.0,Placed,MNC,Hybrid,22.97,1,39
STU00404,6.9,0,1,443,20.0,,81,72,92.0,Placed,MNC,Hybrid,17.08,1,8
STU00405,7.73,0,3,760,14.0,,87,100,98.0,Placed,Service-Based,Onsite,18.33,2,12
STU00406,8.24,0,4,609,30.0,,88,86,92.0,Placed,Startup,Remote,25.74,2,65
STU00407,6.2,2,2,563,18.0,,84,77,74.0,Placed,Service-Based,Hybrid,14.15,3,26
STU00408,7.65,0,3,915,21.0,2.0,100,87,84.0,Placed,Startup,Onsite,18.73,1,25
STU00409,6.97,0,5,543,23.0,,80,89,100.0,Placed,Service-Based,Remote,20.16,2,47
STU00410,6.8,2,0,676,10.0,,98,82,100.0,Placed,Startup,Onsite,17.91,2,53
STU00411,8.25,0,2,565,18.0,2.0,73,81,85.0,Placed,Product-Based,Remote,19.74,2,63
STU00412,7.14,0,3,523,40.0,,87,81,100.0,Placed,MNC,Onsite,23.64,1,4
STU00413,7.77,1,5,532,34.0,,84,69,89.0,Placed,Product-Based,Hybrid,24.7,1,40
STU00414,7.6,3,2,554,12.0,,73,90,79.0,Placed,Service-Based,Onsite,15.52,1,23
STU00415,8.02,1,3,833,28.0,8.0,100,100,100.0,Placed,Startup,Onsite,23.39,1,44
STU00416,9.81,0,7,840,38.0,1.0,94,97,62.0,Placed,MNC,Onsite,33.44,1,27
STU00417,7.44,0,0,864,12.0,3.0,85,75,56.0,Placed,Service-Based,Hybrid,17.22,1,43
STU00418,8.26,3,5,738,29.0,,81,97,100.0,Placed,Product-Based,Hybrid,23.3,1,46
STU00419,7.43,0,1,603,16.0,7.0,66,71,83.0,Placed,MNC,Onsite,18.52,3,27
STU00420,7.72,0,1,451,22.0,,72,76,65.0,Placed,Startup,Onsite,15.56,1,51
STU00421,7.49,0,2,382,15.0,7.0,84,89,63.0,Placed,Startup,Remote,20.99,2,32
STU00422,7.85,0,3,665,7.0,9.0,69,78,57.0,Placed,Product-Based,Onsite,16.57,2,22
STU00423,6.49,1,1,591,12.0,1.0,95,62,66.0,Placed,Service-Based,Remote,13.23,3,29
STU00424,8.05,0,1,881,9.0,,100,96,92.0,Placed,MNC,Onsite,15.67,1,24
STU00425,7.65,2,4,597,14.0,10.0,91,89,75.0,Placed,Startup,Remote,19.48,3,26
STU00426,6.93,0,4,500,16.0,10.0,94,92,100.0,Placed,MNC,Remote,19.02,3,31
STU00427,7.15,0,1,607,18.0,8.0,89,100,100.0,Placed,Startup,Remote,15.52,3,37
STU00428,8.6,2,2,849,12.0,8.0,100,96,78.0,Placed,Service-Based,Onsite,24.88,2,54
STU00429,7.81,1,3,810,15.0,10.0,71,92,86.0,Placed,Startup,Hybrid,15.16,3,8
STU00430,7.52,0,0,818,7.0,,92,91,85.0,Placed,Startup,Onsite,17.36,3,43
STU00431,7.96,1,2,641,24.0,9.0,68,100,94.0,Placed,Service-Based,Onsite,19.93,2,36
STU00432,8.96,2,2,776,14.0,3.0,69,92,86.0,Placed,Product-Based,Hybrid,17.07,3,31
STU00433,7.04,0,3,542,4.0,1.0,68,81,87.0,Placed,Product-Based,Remote,17.06,3,31
STU00434,7.24,1,4,480,8.0,10.0,80,54,69.0,Placed,Product-Based,Remote,19.81,3,60
STU00435,8.28,0,1,789,7.0,,75,87,68.0,Placed,Startup,Hybrid,14.77,3,28
STU00436,6.47,0,1,515,7.0,9.0,81,95,100.0,Placed,MNC,Hybrid,11.05,1,38
STU00437,7.09,0,3,743,21.0,,95,100,90.0,Placed,Startup,Remote,16.48,3,23
STU00438,7.56,0,5,645,28.0,,79,78,72.0,Placed,MNC,Remote,21.52,2,15
STU00439,7.75,0,3,487,0.0,4.0,92,100,90.0,Placed,Startup,Hybrid,14.68,2,22
STU00440,6.4,0,2,461,0.0,,99,83,73.0,Placed,Startup,Remote,11.62,1,41
STU00441,7.24,0,4,613,11.0,7.0,91,92,73.0,Placed,Startup,Hybrid,19.69,3,46
STU00442,6.86,0,4,582,17.0,10.0,100,94,93.0,Placed,Product-Based,Hybrid,18.02,2,29
STU00443,6.27,0,4,606,18.0,,78,68,95.0,Placed,Product-Based,Hybrid,15.82,2,47
STU00444,7.79,1,2,573,18.0,,76,100,83.0,Placed,Startup,Hybrid,18.45,3,16
STU00445,6.78,0,1,684,14.0,2.0,90,87,86.0,Placed,Startup,Onsite,16.91,1,34
STU00446,6.42,1,1,660,14.0,,75,88,74.0,Placed,Product-Based,Hybrid,16.97,3,62
STU00447,7.74,2,4,526,11.0,4.0,86,61,90.0,Placed,Product-Based,Onsite,17.9,2,33
STU00448,7.66,0,3,674,25.0,2.0,87,63,72.0,Placed,Service-Based,Hybrid,22.03,3,44
STU00449,7.32,0,2,517,11.0,,80,78,70.0,Placed,Product-Based,Hybrid,15.68,3,60
STU00450,8.04,0,4,624,28.0,,79,91,92.0,Placed,Startup,Onsite,19.43,3,35
STU00451,8.59,1,3,603,25.0,,100,86,74.0,Placed,MNC,Onsite,25.0,3,70
STU00452,7.76,1,3,779,21.0,2.0,85,75,76.0,Placed,MNC,Hybrid,24.19,1,21
STU00453,6.85,0,4,664,33.0,,71,92,89.0,Placed,Startup,Remote,18.69,2,45
STU00454,8.15,0,4,521,17.0,10.0,63,55,41.0,Placed,MNC,Onsite,18.68,1,16
STU00455,6.38,0,3,647,22.0,5.0,73,68,95.0,Placed,MNC,Onsite,15.15,1,30
STU00456,6.75,0,2,711,0.0,,79,87,96.0,Placed,Service-Based,Onsite,15.45,2,48
STU00457,7.16,0,1,661,21.0,,100,100,92.0,Placed,Product-Based,Remote,19.7,1,19
STU00458,7.18,0,3,884,16.0,1.0,68,74,77.0,Placed,Startup,Remote,23.42,2,50
STU00459,8.56,3,1,740,13.0,,83,75,76.0,Placed,MNC,Hybrid,17.73,1,45
STU00460,7.05,0,3,569,18.0,,98,100,92.0,Placed,Startup,Hybrid,18.7,2,43
STU00461,8.27,0,7,657,31.0,,56,100,82.0,Placed,MNC,Hybrid,28.18,3,60
STU00462,6.43,1,4,538,30.0,,100,96,86.0,Placed,MNC,Onsite,16.67,1,24
STU00463,6.6,0,2,549,15.0,3.0,84,66,89.0,Placed,Product-Based,Hybrid,14.44,1,10
STU00464,6.63,2,2,460,18.0,,93,97,74.0,Not Placed,Not Placed,,0.0,0,44
STU00465,7.9,1,2,793,7.0,,93,88,76.0,Placed,Product-Based,Hybrid,19.99,2,19
STU00466,8.74,0,2,841,30.0,5.0,87,67,96.0,Placed,MNC,Remote,22.26,3,31
STU00467,9.07,0,3,583,22.0,3.0,88,73,79.0,Placed,Startup,Onsite,22.08,2,38
STU00468,6.45,0,4,517,28.0,10.0,88,78,86.0,Placed,Startup,Onsite,16.95,3,25
STU00469,5.86,0,2,416,28.0,10.0,81,79,71.0,Placed,Product-Based,Onsite,16.47,1,60
STU00470,6.21,0,3,568,9.0,,84,73,99.0,Placed,Service-Based,Remote,17.46,3,41
STU00471,5.99,0,2,609,15.0,,65,81,88.0,Placed,Service-Based,Onsite,14.19,3,40
STU00472,6.95,0,1,462,23.0,,76,92,71.0,Placed,Service-Based,Hybrid,14.54,2,44
STU00473,5.43,0,1,517,5.0,,82,81,72.0,Placed,Product-Based,Hybrid,13.09,2,47
STU00474,8.15,1,2,544,4.0,3.0,65,84,90.0,Placed,Product-Based,Remote,18.21,3,36
STU00475,8.97,3,2,568,21.0,8.0,77,95,66.0,Placed,MNC,Hybrid,20.29,3,4
STU00476,8.01,2,5,683,26.0,,85,84,81.0,Placed,Startup,Onsite,18.38,2,30
STU00477,6.37,0,3,596,11.0,3.0,87,81,100.0,Placed,MNC,Remote,14.22,3,56
STU00478,7.77,0,0,706,9.0,1.0,100,90,90.0,Placed,MNC,Remote,16.46,2,29
STU00479,6.87,0,2,623,5.0,,100,75,82.0,Placed,Product-Based,Remote,16.38,1,38
STU00480,8.28,0,4,741,31.0,,78,100,55.0,Placed,MNC,Onsite,21.91,3,22
STU00481,7.94,0,4,395,31.0,,98,90,81.0,Placed,Product-Based,Hybrid,17.46,2,30
STU00482,7.19,0,1,641,13.0,9.0,72,86,90.0,Not Placed,Not Placed,,0.0,0,63
STU00483,7.47,0,3,580,4.0,,81,100,72.0,Placed,Startup,Hybrid,15.1,1,59
STU00484,7.19,0,4,671,12.0,,83,82,89.0,Placed,MNC,Remote,17.92,2,55
STU00485,7.73,0,7,631,31.0,9.0,92,66,86.0,Placed,Product-Based,Remote,26.22,3,50
STU00486,8.49,2,1,478,12.0,3.0,100,79,100.0,Placed,Product-Based,Onsite,20.88,2,35
STU00487,6.46,0,1,599,24.0,2.0,92,96,77.0,Placed,Service-Based,Remote,13.93,3,51
STU00488,7.56,2,4,867,20.0,,100,72,100.0,Placed,Service-Based,Hybrid,24.2,1,46
STU00489,6.32,3,2,655,19.0,2.0,90,67,79.0,Placed,Startup,Hybrid,16.48,3,33
STU00490,8.49,0,3,792,28.0,,89,85,99.0,Placed,Product-Based,Hybrid,24.27,2,37
STU00491,7.7,0,5,570,17.0,,100,67,73.0,Placed,Product-Based,Onsite,19.75,1,9
STU00492,7.8,0,3,624,16.0,,100,73,84.0,Placed,Product-Based,Hybrid,21.14,2,35
STU00493,7.89,0,3,675,6.0,10.0,74,71,91.0,Placed,Startup,Onsite,20.48,3,75
STU00494,7.39,0,4,432,17.0,6.0,70,94,70.0,Placed,Startup,Hybrid,20.9,3,3
STU00495,8.52,0,3,671,19.0,,90,78,97.0,Placed,Product-Based,Remote,16.02,3,31
STU00496,8.47,0,2,741,17.0,,100,100,100.0,Placed,Startup,Onsite,23.0,3,31
STU00497,6.34,0,3,662,9.0,,74,87,86.0,Placed,Product-Based,Onsite,18.85,1,7
STU00498,6.23,0,2,542,17.0,,87,83,50.0,Placed,Product-Based,Onsite,16.68,3,40
STU00499,6.37,0,0,649,13.0,6.0,86,91,81.0,Placed,MNC,Remote,11.98,2,43
STU00500,6.14,0,5,642,26.0,,85,79,100.0,Placed,Startup,Onsite,19.86,3,26
STU00501,7.16,2,4,550,24.0,9.0,96,74,82.0,Placed,Product-Based,Hybrid,17.43,2,26
STU00502,7.47,3,1,463,14.0,6.0,98,80,84.0,Placed,Service-Based,Remote,19.28,1,17
STU00503,9.51,0,5,696,17.0,7.0,99,65,96.0,Placed,Product-Based,Onsite,21.02,2,0
STU00504,7.99,0,4,636,25.0,3.0,93,73,100.0,Placed,MNC,Hybrid,18.69,3,25
STU00505,7.36,0,3,636,7.0,4.0,85,82,77.0,Placed,Startup,Hybrid,16.45,1,29
STU00506,8.52,0,3,618,6.0,4.0,90,75,76.0,Placed,Product-Based,Hybrid,22.41,1,17
STU00507,8.54,0,4,604,36.0,,90,88,95.0,Placed,Product-Based,Hybrid,22.73,2,66
STU00508,6.65,0,1,624,15.0,1.0,87,90,59.0,Placed,MNC,Remote,15.65,3,28
STU00509,6.91,0,2,470,24.0,,67,100,83.0,Placed,Startup,Onsite,15.45,2,49
STU00510,6.8,0,4,718,20.0,,73,100,100.0,Placed,Startup,Hybrid,25.03,2,26
STU00511,7.77,2,3,688,6.0,,100,80,96.0,Placed,Startup,Remote,21.64,1,18
STU00512,5.97,0,3,545,22.0,4.0,81,73,63.0,Placed,Startup,Hybrid,16.56,3,46
STU00513,6.91,0,1,679,8.0,,81,82,79.0,Not Placed,Not Placed,,0.0,0,56
STU00514,7.94,1,1,684,14.0,,100,77,60.0,Placed,MNC,Onsite,19.72,1,34
STU00515,6.83,1,3,393,1.0,5.0,100,53,93.0,Placed,Service-Based,Remote,16.67,3,30
STU00516,7.31,0,5,609,34.0,,90,76,87.0,Placed,Product-Based,Onsite,22.15,3,43
STU00517,6.9,0,1,443,20.0,8.0,88,91,83.0,Placed,Product-Based,Onsite,16.1,3,29
STU00518,7.44,0,1,714,7.0,3.0,79,91,98.0,Placed,Startup,Onsite,19.51,2,23
STU00519,6.72,0,6,576,36.0,9.0,100,97,91.0,Placed,Startup,Hybrid,22.04,3,22
STU00520,7.85,0,5,647,26.0,9.0,75,69,78.0,Placed,Startup,Hybrid,20.7,3,16
STU00521,5.99,0,1,526,8.0,,64,68,100.0,Placed,Startup,Onsite,14.69,2,34
STU00522,7.76,0,1,673,23.0,4.0,92,79,100.0,Placed,Startup,Onsite,16.07,1,11
STU00523,7.22,0,2,583,10.0,,83,82,98.0,Placed,Startup,Hybrid,15.77,2,38
STU00524,7.11,0,4,617,21.0,,100,100,91.0,Placed,MNC,Hybrid,19.4,2,40
STU00525,6.08,0,3,764,19.0,9.0,100,52,68.0,Placed,Product-Based,Hybrid,17.47,1,32
STU00526,8.13,0,1,798,15.0,,73,57,85.0,Placed,Product-Based,Remote,17.08,3,34
STU00527,7.13,0,4,614,24.0,,100,79,71.0,Placed,Service-Based,Remote,20.37,3,54
STU00528,8.76,3,3,709,21.0,,90,75,71.0,Placed,Startup,Hybrid,21.68,1,35
STU00529,8.68,0,3,813,23.0,,99,68,61.0,Placed,MNC,Hybrid,22.16,1,53
STU00530,7.42,1,3,784,17.0,3.0,82,100,55.0,Placed,Product-Based,Onsite,19.86,1,54
STU00531,7.46,1,7,580,22.0,8.0,100,73,100.0,Placed,Startup,Hybrid,26.99,3,12
STU00532,8.23,3,4,765,13.0,7.0,79,68,88.0,Placed,MNC,Hybrid,20.3,3,60
STU00533,8.11,1,3,858,22.0,,79,63,79.0,Placed,Service-Based,Onsite,19.75,2,12
STU00534,6.98,2,1,370,5.0,,82,62,81.0,Placed,Startup,Remote,16.91,2,44
STU00535,7.42,2,6,423,29.0,8.0,63,81,94.0,Placed,Service-Based,Onsite,22.69,3,26
STU00536,6.97,0,2,556,16.0,,69,70,68.0,Placed,Service-Based,Onsite,15.32,2,35
STU00537,7.23,0,0,745,15.0,10.0,98,71,94.0,Placed,Startup,Hybrid,14.83,1,45
