uci_ref_id,subject_id,subject_name,grade_period,marks,max_marks,percentage,source,is_synthetic,master_student_id
UCI_0230,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0230,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0230,por,Portuguese,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0230,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0230,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0231,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0231,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0231,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0231,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0231,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0231,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0232,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0232,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0232,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0232,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0232,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0232,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0233,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0233,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0233,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0233,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0233,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0233,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0234,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0234,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0234,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0234,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0234,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0234,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0235,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0235,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0235,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0235,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0235,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0235,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0236,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0236,mat,Mathematics,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0236,mat,Mathematics,G3,6,20,30.0,UCI_Student_Performance,False,
UCI_0236,por,Portuguese,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0236,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0236,por,Portuguese,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0237,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0237,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0237,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0237,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0237,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0237,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0238,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0238,mat,Mathematics,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0238,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0238,por,Portuguese,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0238,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0238,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0239,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0239,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0239,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0239,por,Portuguese,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0239,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0239,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0240,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0240,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0240,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0240,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0240,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0240,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0241,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0241,mat,Mathematics,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0241,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0241,por,Portuguese,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0241,por,Portuguese,G2,7,20,35.0,UCI_Student_Performance,False,
UCI_0241,por,Portuguese,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0242,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0242,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0242,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0242,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0242,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0242,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0243,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0243,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0243,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0243,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0243,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0243,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0244,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0244,mat,Mathematics,G2,0,20,0.0,UCI_Student_Performance,False,
UCI_0244,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0244,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0244,por,Portuguese,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0244,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0245,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0245,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0245,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0245,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0245,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0245,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0246,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0246,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0246,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0246,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0246,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0246,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0247,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0247,mat,Mathematics,G2,0,20,0.0,UCI_Student_Performance,False,
UCI_0247,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0247,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0247,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0247,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0248,mat,Mathematics,G1,18,20,90.0,UCI_Student_Performance,False,
UCI_0248,mat,Mathematics,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0248,mat,Mathematics,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0248,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0248,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0248,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0249,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0249,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0249,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0249,por,Portuguese,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0249,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0249,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0250,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0250,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0250,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0250,por,Portuguese,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0250,por,Portuguese,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0250,por,Portuguese,G3,5,20,25.0,UCI_Student_Performance,False,
UCI_0251,mat,Mathematics,G1,3,20,15.0,UCI_Student_Performance,False,
UCI_0251,mat,Mathematics,G2,5,20,25.0,UCI_Student_Performance,False,
UCI_0251,mat,Mathematics,G3,5,20,25.0,UCI_Student_Performance,False,
UCI_0251,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0251,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0251,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0252,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0252,mat,Mathematics,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0252,mat,Mathematics,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0252,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0252,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0252,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0253,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0253,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0253,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0253,por,Portuguese,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0253,por,Portuguese,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0253,por,Portuguese,G3,7,20,35.0,UCI_Student_Performance,False,
UCI_0254,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0254,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0254,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0254,por,Portuguese,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0254,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0254,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0255,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0255,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0255,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0255,por,Portuguese,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0255,por,Portuguese,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0255,por,Portuguese,G3,6,20,30.0,UCI_Student_Performance,False,
UCI_0256,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0256,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0256,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0256,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0256,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0256,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0257,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0257,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0257,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0257,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0257,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0257,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0258,mat,Mathematics,G1,7,20,35.0,UCI_Student_Performance,False,
UCI_0258,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0258,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0258,por,Portuguese,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0258,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0258,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0259,mat,Mathematics,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0259,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0259,mat,Mathematics,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0259,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0259,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0259,por,Portuguese,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0260,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0260,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0260,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0260,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0260,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0260,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0261,mat,Mathematics,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0261,mat,Mathematics,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0261,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0261,por,Portuguese,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0261,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0261,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0262,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0262,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0262,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0262,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0262,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0262,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0263,mat,Mathematics,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0263,mat,Mathematics,G2,18,20,90.0,UCI_Student_Performance,False,
UCI_0263,mat,Mathematics,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0263,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0263,por,Portuguese,G2,15,20,75.0,UCI_Student_Performance,False,
UCI_0263,por,Portuguese,G3,15,20,75.0,UCI_Student_Performance,False,
UCI_0264,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0264,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0264,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0264,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0264,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0264,por,Portuguese,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0265,mat,Mathematics,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0265,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0265,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0265,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0265,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0265,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0266,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0266,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0266,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0266,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0266,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0266,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0267,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0267,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0267,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0267,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0267,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0267,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0268,mat,Mathematics,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0268,mat,Mathematics,G2,17,20,85.0,UCI_Student_Performance,False,
UCI_0268,mat,Mathematics,G3,17,20,85.0,UCI_Student_Performance,False,
UCI_0268,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0268,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0268,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0269,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0269,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0269,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0269,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0269,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0269,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0270,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0270,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0270,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0270,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0270,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0270,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0271,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0271,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0271,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0271,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0271,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0271,por,Portuguese,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0272,mat,Mathematics,G1,6,20,30.0,UCI_Student_Performance,False,
UCI_0272,mat,Mathematics,G2,0,20,0.0,UCI_Student_Performance,False,
UCI_0272,mat,Mathematics,G3,0,20,0.0,UCI_Student_Performance,False,
UCI_0272,por,Portuguese,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0272,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0272,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0273,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0273,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0273,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0273,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0273,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0273,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0274,mat,Mathematics,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0274,mat,Mathematics,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0274,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0274,por,Portuguese,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0274,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0274,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0275,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0275,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0275,mat,Mathematics,G3,11,20,55.0,UCI_Student_Performance,False,
UCI_0275,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0275,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0275,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0276,mat,Mathematics,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0276,mat,Mathematics,G2,14,20,70.0,UCI_Student_Performance,False,
UCI_0276,mat,Mathematics,G3,14,20,70.0,UCI_Student_Performance,False,
UCI_0276,por,Portuguese,G1,16,20,80.0,UCI_Student_Performance,False,
UCI_0276,por,Portuguese,G2,17,20,85.0,UCI_Student_Performance,False,
UCI_0276,por,Portuguese,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0277,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0277,mat,Mathematics,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0277,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0277,por,Portuguese,G1,15,20,75.0,UCI_Student_Performance,False,
UCI_0277,por,Portuguese,G2,16,20,80.0,UCI_Student_Performance,False,
UCI_0277,por,Portuguese,G3,16,20,80.0,UCI_Student_Performance,False,
UCI_0278,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0278,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0278,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0278,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0278,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0278,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0279,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0279,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0279,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0279,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0279,por,Portuguese,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0279,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0280,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0280,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0280,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0280,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0280,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0280,por,Portuguese,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0281,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0281,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0281,mat,Mathematics,G3,9,20,45.0,UCI_Student_Performance,False,
UCI_0281,por,Portuguese,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0281,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0281,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0282,mat,Mathematics,G1,9,20,45.0,UCI_Student_Performance,False,
UCI_0282,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0282,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0282,por,Portuguese,G1,14,20,70.0,UCI_Student_Performance,False,
UCI_0282,por,Portuguese,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0282,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0283,mat,Mathematics,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0283,mat,Mathematics,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0283,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0283,por,Portuguese,G1,10,20,50.0,UCI_Student_Performance,False,
UCI_0283,por,Portuguese,G2,10,20,50.0,UCI_Student_Performance,False,
UCI_0283,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0284,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0284,mat,Mathematics,G2,8,20,40.0,UCI_Student_Performance,False,
UCI_0284,mat,Mathematics,G3,8,20,40.0,UCI_Student_Performance,False,
UCI_0284,por,Portuguese,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0284,por,Portuguese,G2,11,20,55.0,UCI_Student_Performance,False,
UCI_0284,por,Portuguese,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0285,mat,Mathematics,G1,11,20,55.0,UCI_Student_Performance,False,
UCI_0285,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0285,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
UCI_0285,por,Portuguese,G1,13,20,65.0,UCI_Student_Performance,False,
UCI_0285,por,Portuguese,G2,13,20,65.0,UCI_Student_Performance,False,
UCI_0285,por,Portuguese,G3,13,20,65.0,UCI_Student_Performance,False,
UCI_0286,mat,Mathematics,G1,12,20,60.0,UCI_Student_Performance,False,
UCI_0286,mat,Mathematics,G2,12,20,60.0,UCI_Student_Performance,False,
UCI_0286,mat,Mathematics,G3,12,20,60.0,UCI_Student_Performance,False,
UCI_0286,por,Portuguese,G1,17,20,85.0,UCI_Student_Performance,False,
UCI_0286,por,Portuguese,G2,17,20,85.0,UCI_Student_Performance,False,
UCI_0286,por,Portuguese,G3,18,20,90.0,UCI_Student_Performance,False,
UCI_0287,mat,Mathematics,G1,8,20,40.0,UCI_Student_Performance,False,
UCI_0287,mat,Mathematics,G2,9,20,45.0,UCI_Student_Performance,False,
UCI_0287,mat,Mathematics,G3,10,20,50.0,UCI_Student_Performance,False,
