master_student_id,skill,score,score_scale,source,is_synthetic_match,match_method
MSTU00053,tableau,0.24,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00053,excel,0.02,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00054,python,0.79,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00054,sql,0.58,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00054,ml,0.35,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00054,tableau,0.38,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00054,excel,0.43,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00055,python,0.57,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00055,sql,0.76,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00055,ml,0.56,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00055,tableau,0.37,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00055,excel,0.23,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00056,python,0.67,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00056,sql,0.52,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00056,ml,0.41,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00056,tableau,0.24,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00056,excel,0.98,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00057,python,0.74,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00057,sql,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00057,ml,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00057,tableau,0.87,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00057,excel,0.55,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00058,python,0.67,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00058,sql,0.63,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00058,ml,0.94,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00058,tableau,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00058,excel,0.14,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00059,python,0.94,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00059,sql,0.61,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00059,ml,0.07,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00059,tableau,0.87,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00059,excel,0.88,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00060,python,0.71,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00060,sql,0.71,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00060,ml,0.82,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00060,tableau,0.44,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00060,excel,0.61,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00061,python,0.57,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00061,sql,0.76,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00061,ml,0.56,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00061,tableau,0.37,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00061,excel,0.23,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00062,python,0.68,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00062,sql,0.6,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00062,ml,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00062,tableau,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00062,excel,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00063,python,0.88,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00063,sql,0.61,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00063,ml,0.27,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00063,tableau,0.04,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00063,excel,0.94,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00064,python,0.58,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00064,sql,0.93,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00064,ml,0.77,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00064,tableau,0.33,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00064,excel,0.14,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00065,python,0.67,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00065,sql,0.63,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00065,ml,0.94,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00065,tableau,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00065,excel,0.14,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00066,python,0.68,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00066,sql,0.6,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00066,ml,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00066,tableau,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00066,excel,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00067,python,0.95,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00067,sql,0.59,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00067,ml,0.4,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00067,tableau,0.02,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00067,excel,0.42,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00068,python,0.61,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00068,sql,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00068,ml,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00068,tableau,0.77,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00068,excel,0.72,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00069,python,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00069,sql,0.7,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00069,ml,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00069,tableau,0.05,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00069,excel,0.89,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00070,python,0.71,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00070,sql,0.47,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00070,ml,0.86,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00070,tableau,0.72,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00070,excel,0.08,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00071,python,0.6,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00071,sql,0.51,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00071,ml,0.74,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00071,tableau,0.86,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00071,excel,0.19,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00072,python,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00072,sql,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00072,ml,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00072,tableau,0.64,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00072,excel,0.41,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00073,python,0.6,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00073,sql,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00073,ml,0.7,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00073,tableau,0.82,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00073,excel,0.54,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00074,python,0.92,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00074,sql,0.48,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00074,ml,0.16,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00074,tableau,0.59,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00074,excel,0.07,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00075,python,0.87,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00075,sql,0.55,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00075,ml,0.14,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00075,tableau,0.12,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00075,excel,0.15,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00076,python,0.82,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00076,sql,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00076,ml,0.29,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00076,tableau,0.62,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00076,excel,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00077,python,0.67,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00077,sql,0.63,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00077,ml,0.94,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00077,tableau,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00077,excel,0.14,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00078,python,0.71,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00078,sql,0.71,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00078,ml,0.82,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00078,tableau,0.44,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00078,excel,0.61,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00079,python,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00079,sql,0.91,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00079,ml,0.91,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00079,tableau,0.05,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00079,excel,0.26,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00080,python,0.54,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00080,sql,0.49,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00080,ml,0.7,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00080,tableau,0.01,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00080,excel,0.16,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00081,python,0.69,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00081,sql,0.7,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00081,ml,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00081,tableau,0.05,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00081,excel,0.89,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00082,python,0.57,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00082,sql,0.76,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00082,ml,0.56,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00082,tableau,0.37,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00082,excel,0.23,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00083,python,0.86,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00083,sql,0.83,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00083,ml,0.39,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00083,tableau,0.93,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00083,excel,0.63,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00084,python,0.73,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00084,sql,0.96,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00084,ml,0.3,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00084,tableau,0.65,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00084,excel,0.85,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00085,python,0.6,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00085,sql,0.84,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00085,ml,0.7,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00085,tableau,0.82,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00085,excel,0.54,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
MSTU00086,python,0.73,0-1,src_skill_scores.csv,True,python_quintile × sql_quintile vs coding/logic scores
