master_student_id,coding_skill_score,aptitude_score,pl_communication_skill_score,logical_reasoning_score,hackathons_participated,github_repos,linkedin_connections,mock_interview_score,internships_count,projects_count,certifications_count,pl_extracurricular_score,pl_leadership_score,volunteer_experience,backlogs,college_tier,placement_status,salary_package_lpa,is_synthetic_placement_match,match_method
MSTU00123,89.37664838966998,62.68653635339142,67.65518932385513,77.8545562976793,0,3,400,68.46424941208011,1,1,4,48.75143154006986,84.0574576938492,No,1,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00124,84.29765191271395,36.158163406629114,55.070899002065815,62.76532230228314,2,2,526,81.69023038522693,0,5,2,78.2925143663009,53.180018223143314,No,0,Tier 1,Placed,11.73,True,cgpa_band × branch_group × gender
MSTU00125,64.0402937364847,70.53425401807893,37.1837829985936,71.49707488040266,3,2,497,73.04913018080657,1,1,3,91.12550641701,91.30469792673348,No,1,Tier 2,Placed,12.53,True,cgpa_band × branch_group × gender
MSTU00126,76.93009999537168,76.01593813634338,75.53207505685803,41.2899254993818,1,1,165,78.92768117326499,1,2,3,56.57994603013874,56.48508036432274,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00127,77.78483272445047,41.66502951484336,95.6017688932676,76.35666647752984,1,6,516,76.86470437335723,3,5,1,39.437508833179535,85.50767263724774,Yes,2,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00128,25.36614147034946,61.79680869063721,67.84955127535883,49.82182087773262,0,3,120,68.54430105743491,3,2,2,46.50475655753205,40.319038052398575,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00129,77.02542625670297,63.11443489514735,97.76191327902998,76.12289256533867,2,8,956,60.36045127373525,3,3,2,53.759416275654246,34.336787862412294,No,1,Tier 3,Placed,16.1,True,cgpa_band × branch_group × gender
MSTU00130,68.96085337513598,41.59860539288002,76.32268746570522,66.99118223278973,2,2,555,75.80581285402928,1,9,0,44.393540909601384,64.4951352065798,No,0,Tier 2,Placed,13.26,True,cgpa_band × branch_group × gender
MSTU00131,69.29914894643359,66.22510693512623,65.05862666360338,56.018915633473625,3,3,52,80.98573534040486,3,5,3,34.009014504983035,65.07450092953572,Yes,0,Tier 2,Placed,13.18,True,cgpa_band × branch_group × gender
MSTU00132,68.53418181588547,47.17343678459426,66.46604908272911,66.8077530217041,0,6,557,60.38101456797127,1,4,1,56.675977882350125,71.93611957227381,Yes,0,Tier 2,Placed,13.99,True,cgpa_band × branch_group × gender
MSTU00133,47.38237228073773,44.50168499355078,63.61881184870502,62.41219456146838,1,3,382,96.42513472377046,1,3,5,46.36120866667637,39.86590866162861,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00134,100.0,56.29207414657129,45.83471680182814,32.375625122794936,0,1,199,57.523285160998874,0,3,0,64.81865212764183,29.204962135756915,No,0,Tier 2,Placed,15.48,True,cgpa_band × branch_group × gender
MSTU00135,29.86231985449946,80.48816929240658,69.59473038243088,48.45994618222629,1,7,338,91.67626808293862,0,4,2,18.86004657246942,53.038230439146275,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00136,81.51338555347228,81.7323243541244,66.62841642066016,93.84071374031842,1,5,802,64.26081405133772,1,3,1,43.54494626228219,62.577839790287136,No,0,Tier 3,Placed,15.31,True,cgpa_band × branch_group × gender
MSTU00137,82.97632979108816,76.48878300816287,76.2219798214446,99.8069980651646,0,2,620,99.5837635424121,2,2,3,49.724572468763014,45.250805360654695,Yes,0,Tier 3,Placed,12.07,True,cgpa_band × branch_group × gender
MSTU00138,52.81703802660077,62.76404274253909,83.58311637605858,72.32876323908285,0,3,772,64.08724288612866,2,2,4,50.774569711705624,64.31150409438428,Yes,0,Tier 3,Placed,13.16,True,cgpa_band × branch_group × gender
MSTU00139,68.5550363762247,82.66831047664924,30.841081570969237,78.231073283114,0,2,181,48.54026084526628,3,4,5,45.30356419033557,60.621881429856785,No,1,Tier 3,Placed,17.18,True,cgpa_band × branch_group × gender
MSTU00140,56.59553410161778,56.549972500049094,57.68465487123703,54.38118307966225,2,5,423,53.772530963364936,0,1,0,43.120071586246624,31.971940658016635,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00141,93.28071577676135,61.33718867853863,69.23264195503417,58.59072958450325,1,1,106,62.558796981712106,2,1,5,43.53896711534522,64.56900384060677,No,1,Tier 1,Placed,16.12,True,cgpa_band × branch_group × gender
MSTU00142,52.68120038992599,37.61485802421032,94.46969923445532,65.84136636707467,1,3,128,83.37665780771701,3,1,4,44.869853300051,52.25067513614079,No,1,Tier 2,Placed,13.05,True,cgpa_band × branch_group × gender
MSTU00143,77.41305726694897,70.3271290300624,66.61811030741809,92.7461166651354,0,3,336,76.18178942390207,1,1,2,55.5241761708754,60.508813774866255,No,1,Tier 2,Placed,15.21,True,cgpa_band × branch_group × gender
MSTU00144,62.33419878214545,58.50658227713507,71.21798539321804,60.48745138436422,3,4,531,81.79162341050936,2,2,2,85.95364692721074,48.271703353277246,No,1,Tier 2,Placed,13.68,True,cgpa_band × branch_group × gender
MSTU00145,84.82855114183626,96.80688849954916,55.176815844389886,56.14769937292192,0,4,272,66.00011658807281,2,3,0,66.35702446646914,64.29268952399919,Yes,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00146,73.03307999151698,67.9813416051241,74.03949786653001,92.4586996637896,0,0,788,60.40397717323645,4,2,6,24.997462946611037,68.47432413253769,No,1,Tier 3,Placed,16.27,True,cgpa_band × branch_group × gender
MSTU00147,77.53440430860601,44.89889927633713,50.84600316945158,63.408792541525266,0,5,395,80.59978169215339,3,1,3,66.45325258156994,54.35265235546916,No,1,Tier 3,Placed,15.06,True,cgpa_band × branch_group × gender
MSTU00148,55.66490557512982,80.38857651906164,69.4204234742321,63.15324092446221,2,3,396,60.91587883335824,1,3,3,100.0,64.3100090289974,No,0,Tier 3,Placed,12.91,True,cgpa_band × branch_group × gender
MSTU00149,75.84180322638822,55.0517481218056,65.84485038701769,49.982995310330466,0,4,345,82.90212239457657,0,4,1,14.64237045598221,50.16561842576863,No,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00150,76.69821692391801,70.01334695764272,66.42819875239506,70.22524668980049,1,5,172,67.66693324616753,0,3,1,48.71966551704605,94.55159225428214,No,1,Tier 3,Placed,14.99,True,cgpa_band × branch_group × gender
MSTU00151,83.04248714286963,66.27112819805927,69.618383389082,74.55979646163891,0,7,226,58.60127592048632,0,4,1,48.08581688906637,38.54988323668787,Yes,0,Tier 1,Placed,16.65,True,cgpa_band × branch_group × gender
MSTU00152,60.5608418122818,58.75105376413231,69.61614367577826,81.14279834484046,3,0,640,83.31205925310647,1,2,3,66.96825067102024,52.462841795039665,No,0,Tier 2,Placed,13.42,True,cgpa_band × branch_group × gender
MSTU00153,78.34803461344761,84.54638109842848,64.74562050595952,79.72651565747277,2,3,83,75.4481323500976,3,1,2,81.10746880594402,45.749707218708615,No,1,Tier 2,Placed,16.66,True,cgpa_band × branch_group × gender
MSTU00154,51.343512873378145,64.333179790784,78.2206900440022,64.36510872758869,1,2,727,76.16605145954736,2,2,3,58.67155347958072,27.565261532793844,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00155,50.827972948434194,65.64814512043473,85.0061735128311,58.50689390136339,0,4,268,81.43042537963625,2,2,1,20.5123685336173,36.487331854306234,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00156,62.42465592384564,89.05905267888426,91.64038481885254,68.87864753712326,1,6,604,71.35922977766913,1,1,2,88.13941155858195,50.76533555277989,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00157,63.56049373823707,61.47344916413248,53.89176021357208,47.27091369400578,0,6,308,83.17885758415878,1,2,4,88.1938802375987,86.16198722159584,No,0,Tier 2,Placed,11.86,True,cgpa_band × branch_group × gender
MSTU00158,50.591224830320954,87.95883948244996,57.4213237636003,52.696433124012046,2,3,107,59.635069549797365,2,5,0,30.569741100128223,85.44388287741789,Yes,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00159,61.783189129691536,55.71995855978497,65.76654145740021,52.07972000300689,4,2,494,80.4067311483164,2,1,3,96.81395950409969,71.92652655449544,Yes,3,Tier 2,Placed,13.32,True,cgpa_band × branch_group × gender
MSTU00160,60.00869319040056,70.57921065667395,66.36005927147193,36.622671746056625,1,5,673,77.96472925023288,2,2,5,76.97676224132977,63.05817563625227,No,0,Tier 3,Placed,15.0,True,cgpa_band × branch_group × gender
MSTU00161,45.517712498373115,80.65473104959032,87.1283454362912,80.45938419511737,0,3,618,75.17494675911611,0,2,0,79.63694921665473,100.0,Yes,0,Tier 2,Placed,9.71,True,cgpa_band × branch_group × gender
MSTU00162,64.28344220013712,64.9049415080922,44.969521018484826,84.93279971090226,1,1,208,83.92218889272623,1,6,2,52.34264670527543,75.10249002659451,No,0,Tier 3,Placed,13.96,True,cgpa_band × branch_group × gender
MSTU00163,54.064614988505994,57.337074197624126,45.70718015477895,86.41815786234832,1,5,622,57.24833981753258,3,3,0,46.03074727375187,21.444020675105236,Yes,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00164,71.60418649285539,52.191039730853376,76.6301658623913,78.6995539423441,1,3,174,62.20166749321387,3,5,4,68.9010327515224,44.69366128889,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00165,61.379908413825106,67.61390468476691,83.32312575471204,62.10103806385563,0,3,756,68.84982779259822,1,3,3,72.53707827640795,48.66001549494624,No,0,Tier 1,Placed,11.22,True,cgpa_band × branch_group × gender
MSTU00166,71.2596493528486,77.12126331112803,69.18351248072652,84.78189363570209,1,5,777,66.96270319836371,1,7,3,36.5707025987136,50.89014247290141,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00167,63.15401097179346,64.76389583028707,42.6457351846252,68.36396387695211,0,5,617,58.398595984788635,0,0,0,51.69796808150824,95.62018991087902,No,1,Tier 1,Placed,12.39,True,cgpa_band × branch_group × gender
MSTU00168,88.77725844289822,41.56400787134944,54.12756317791508,67.54157150089597,0,4,621,52.72088044757353,1,1,3,57.31053947172028,68.11833205636893,Yes,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00169,82.69617732914031,43.68952424495344,49.94427690116792,83.91407217066299,2,5,197,75.14875275862637,0,1,0,44.9238284021264,45.96369100858968,No,1,Tier 2,Placed,12.55,True,cgpa_band × branch_group × gender
MSTU00170,64.03832788688675,65.51871977750712,67.86847153961031,87.58245577605457,1,3,217,74.91694590675611,1,4,2,64.67894745869462,74.93401170857413,Yes,0,Tier 3,Placed,11.7,True,cgpa_band × branch_group × gender
MSTU00171,47.657160937270994,64.8223620990593,72.91950999972741,49.89515835453018,3,4,816,79.96323110836009,0,1,1,39.15742979100111,52.17019451698385,Yes,0,Tier 1,Placed,10.69,True,cgpa_band × branch_group × gender
MSTU00172,58.06681541991772,93.92621406850483,70.08382862525447,73.29461078703989,0,4,982,73.20159578424754,2,4,1,54.362385982159125,64.79010761132385,No,0,Tier 3,Placed,12.36,True,cgpa_band × branch_group × gender
MSTU00173,54.428904014681216,72.05969053585434,76.86871041357468,73.8408826814906,1,9,545,65.06923066434494,1,4,1,45.22495489916356,49.7537860366409,No,0,Tier 3,Placed,12.56,True,cgpa_band × branch_group × gender
MSTU00174,59.8347359043039,69.94754631917576,83.26295765047566,47.88549406775029,1,7,287,66.41691575073824,0,2,1,23.73975488910852,41.322093164730965,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00175,71.30121643539141,70.7947711056416,59.58142939406655,58.972741318036725,1,5,79,82.89402517905584,2,1,6,42.33479814919852,75.35729329487165,No,1,Tier 3,Placed,14.06,True,cgpa_band × branch_group × gender
MSTU00176,72.19075647617031,71.04115049170001,69.89271489310475,73.60661193806898,0,7,118,79.18714196874919,1,2,1,86.46587503652117,53.14585001916976,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00177,82.11271668037855,43.97342382151736,53.14979128589314,64.334346116256,1,7,784,59.54652697939831,0,1,1,74.35952577588432,64.78791526152254,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00178,69.25398214718325,61.008454084754185,79.22976268974905,59.78557571510092,0,4,449,70.09361863855764,1,4,1,87.1299073114777,50.24476623824151,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00179,86.736918893037,50.65840183081376,72.91660530534936,83.6976147163233,0,8,180,60.69187488330768,6,4,1,60.8794848543087,60.70485628805641,No,0,Tier 2,Placed,14.34,True,cgpa_band × branch_group × gender
MSTU00180,48.08673017351632,97.10923225077816,89.07770249736441,48.31024911508884,1,6,928,62.733941125027286,1,2,1,83.934142363201,60.295917095968974,Yes,0,Tier 2,Placed,10.95,True,cgpa_band × branch_group × gender
MSTU00181,60.42927935224911,69.96941235625586,49.00884971292702,62.43966413447498,0,2,596,65.92683005598634,1,1,0,38.330190012890434,23.559717959151634,Yes,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00182,97.7975382044659,57.24132686494763,92.93019915627234,71.01787670158912,0,3,545,66.37368783940612,2,2,3,72.40944758590229,30.276144171520777,No,0,Tier 1,Placed,15.86,True,cgpa_band × branch_group × gender
MSTU00183,80.86929696770919,48.90788308813257,43.64792276618322,72.35235706520439,0,4,90,61.45716841231521,0,3,1,67.18023685604447,51.94248111326381,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00184,100.0,60.94484978420989,57.84531920204271,76.16426880822436,4,10,982,78.93857433671097,1,2,4,57.16724432967082,53.2969956742458,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00185,77.18412883152611,54.35247910717651,93.19038715291244,64.56343916149939,3,4,363,60.027741092526384,2,2,2,63.675351063368055,38.55647078249273,No,2,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00186,86.55892077319962,63.0952434524854,82.58929417556767,46.264926877169216,1,4,736,65.04689373877454,0,3,4,72.36891403228444,93.43105467199112,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00187,55.66490557512982,80.38857651906164,69.4204234742321,63.15324092446221,2,3,396,60.91587883335824,1,3,3,100.0,64.3100090289974,No,0,Tier 3,Placed,12.91,True,cgpa_band × branch_group × gender
MSTU00188,91.66356571488502,71.41640133796324,69.86945074234309,45.901944446636875,0,4,943,63.66517150262829,2,4,2,80.55113647474005,25.893297384377544,No,2,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00189,66.3117882289584,59.92581372715583,76.0163874518175,75.525540019499,2,3,303,55.288823803956994,2,2,4,48.69203374103961,55.05814904610235,No,0,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00190,59.38007003587042,84.34064168466159,70.842675409685,38.00720639468163,1,5,746,73.29676487385443,2,2,0,50.35256772371489,50.56231354416907,No,1,Tier 1,Placed,13.65,True,cgpa_band × branch_group × gender
MSTU00191,75.62562494170129,58.467147393064785,100.0,83.31332600075281,1,0,466,84.801664830866,0,3,3,74.91765301812006,65.61897980568354,Yes,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00192,67.80224119928538,46.651359398986685,61.22536622801131,93.71101006777008,1,6,318,78.66815503615975,0,1,0,25.660503752807465,19.650751053136865,Yes,2,Tier 2,Placed,11.16,True,cgpa_band × branch_group × gender
MSTU00193,65.49532381767872,45.03860524216091,71.9557714578532,70.09158783742434,0,3,494,65.17487453844598,2,1,4,83.35374666320348,56.607125684070674,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00194,52.33585478293576,70.6321516126892,92.20205058071964,76.4576691609388,2,5,649,74.46679226519817,2,5,3,83.008738129672,75.47636441799678,No,1,Tier 1,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00195,85.64986140167822,61.970100244188735,56.718230862630605,77.864165343864,2,5,757,59.897076562297144,0,3,1,58.706932906601835,69.11937480649321,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00196,60.37012985435351,62.02301589710008,93.97826301870433,48.46468300576368,1,5,268,86.2785771085753,2,1,0,97.70666273900156,41.92104678691457,Yes,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00197,97.42078854631606,84.98447168467344,77.43433940628879,75.79267208071991,1,4,643,78.61551703606109,1,6,5,38.77470433510421,76.62873523752083,Yes,0,Tier 1,Placed,13.52,True,cgpa_band × branch_group × gender
MSTU00198,72.1403207407875,86.16249600838714,71.34597884923099,69.9307616489732,0,2,230,93.80947283070816,1,7,6,77.05339243945664,84.72929705319522,Yes,2,Tier 2,Placed,14.14,True,cgpa_band × branch_group × gender
MSTU00199,88.85558650660988,46.57756573167843,66.63374160142185,73.75076150242278,2,5,918,69.357412615755,3,2,0,28.03232927220443,91.55932488714863,No,0,Tier 2,Placed,16.61,True,cgpa_band × branch_group × gender
MSTU00200,71.6745885731608,41.403388930356215,44.746780324438184,79.10920444626525,0,2,845,74.17372388556785,2,2,1,45.979496582545735,73.97380163291764,Yes,0,Tier 3,Placed,12.84,True,cgpa_band × branch_group × gender
MSTU00201,60.82182122745006,58.136825194540634,69.25815565449327,59.91492413916329,1,3,341,65.80684824631464,2,1,3,54.642446514520586,27.90438326061689,Yes,0,Tier 2,Placed,14.13,True,cgpa_band × branch_group × gender
MSTU00202,53.116887242868785,74.10656156871914,51.04500498934739,59.14928540105889,3,3,86,68.42878547001882,1,6,3,38.23604342421923,74.933829539241,No,0,Tier 2,Placed,11.19,True,cgpa_band × branch_group × gender
MSTU00203,63.962733492192946,54.60166218777314,98.62147805936416,52.67163014302152,2,4,474,70.93064728728466,1,8,2,82.36289653103225,100.0,Yes,0,Tier 2,Placed,14.53,True,cgpa_band × branch_group × gender
MSTU00204,62.403361829157504,36.69481826868778,60.999354509912095,65.86999153540219,3,4,920,73.7873976548572,2,5,2,44.247021121255386,64.62563621471963,No,1,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00205,76.24430631092035,83.94418478844442,62.05104006867857,84.7825977027496,1,11,511,81.43525844932705,3,3,1,50.806004130525686,59.14849823682819,No,0,Tier 3,Not Placed,0.0,True,cgpa_band × branch_group × gender
MSTU00206,52.75298666084839,69.75295273061313,76.33765137618738,69.45934732142358,3,3,913,74.01483178776891,1,4,2,42.0333884079927,31.097352560923547,Yes,1,Tier 3,Placed,11.17,True,cgpa_band × branch_group × gender
MSTU00207,82.88357687370747,69.13490187079785,70.39049096189339,88.51866586526323,0,4,333,66.40700957422095,0,1,5,78.87016133468944,75.14977521242498,No,0,Tier 2,Not Placed,0.0,True,cgpa_band × branch_group × gender
